Iteration	Posterior	Likelihood	Prior	sigma2
16740	-64.73522	-69.34287	4.607647	0.003325088
16750	-64.5348	-68.98808	4.45328	0.003880106
16760	-65.00891	-69.40947	4.400563	0.004090143
16770	-66.1357	-70.4602	4.324499	0.004413395
16780	-64.31939	-68.84075	4.52136	0.003624741
16790	-64.34426	-68.84088	4.496616	0.00371555
16800	-64.34426	-68.84088	4.496616	0.00371555
16810	-64.32324	-68.83308	4.50984	0.003666739
16820	-66.06896	-70.76709	4.698131	0.003037432
16830	-64.32021	-68.84379	4.523581	0.003616701
16840	-65.37535	-69.74713	4.371787	0.00420955
16850	-64.56656	-69.01513	4.448563	0.003898455
16860	-64.31912	-68.83705	4.517937	0.00363717
16870	-65.71698	-70.06602	4.349039	0.004306406
16880	-64.56239	-69.01155	4.449165	0.003896107
16890	-64.48631	-68.9475	4.461196	0.003849514
16900	-64.95164	-69.57959	4.627947	0.003258267
16910	-64.37822	-68.86292	4.484703	0.003760078
16920	-64.39743	-68.87694	4.47951	0.003779657
16930	-64.81853	-69.23703	4.418498	0.004017441
16940	-64.50315	-68.96149	4.458332	0.003860555
16950	-64.82501	-69.44162	4.616608	0.003295423
16960	-66.78959	-71.08056	4.290975	0.004563856
16970	-65.2759	-69.92837	4.652464	0.003179356
16980	-65.161	-69.80536	4.644359	0.003205229
16990	-64.66989	-69.10487	4.434976	0.003951785
17000	-64.3201	-68.83449	4.514391	0.003650092
17010	-65.15865	-69.54674	4.388087	0.004141493
17020	-64.34496	-68.84127	4.496308	0.003716695
17030	-65.39581	-69.76615	4.370334	0.004215671
17040	-67.48677	-71.74629	4.259512	0.004709731
17050	-66.42636	-71.14138	4.715017	0.002986572
17060	-65.91078	-70.60086	4.690073	0.003062005
17070	-64.50862	-68.96605	4.457431	0.003864036
17080	-64.88575	-69.50796	4.622211	0.003277013
17090	-64.39974	-68.95802	4.558282	0.003493351
17100	-64.62961	-69.06962	4.440004	0.003931965
17110	-67.39023	-72.1443	4.754071	0.002872181
17120	-64.42763	-68.99217	4.564542	0.003471548
17130	-64.81897	-69.435	4.616032	0.003297323
17140	-64.32812	-68.83367	4.505549	0.003682508
17150	-64.50836	-68.96583	4.457474	0.00386387
17160	-64.36643	-68.85475	4.488315	0.003746522
17170	-64.38489	-68.86771	4.482816	0.003767181
17180	-64.32487	-68.83308	4.508217	0.003672695
17190	-64.99935	-69.40075	4.401402	0.004086715
17200	-64.32681	-68.83336	4.506557	0.003678798
17210	-64.32681	-68.83336	4.506557	0.003678798
17220	-64.35739	-68.84879	4.491399	0.003734984
17230	-64.32933	-68.83402	4.504685	0.003685691
17240	-64.33466	-68.87092	4.53626	0.003571134
17250	-65.13465	-69.77707	4.642421	0.003211448
17260	-64.66038	-69.09651	4.436137	0.003947198
17270	-64.49704	-68.9564	4.459356	0.003856605
17280	-64.32954	-68.86266	4.533124	0.003582349
17290	-64.59826	-69.19004	4.59178	0.003378267
17300	-64.46379	-69.03533	4.571542	0.003447335
17310	-64.79199	-69.21323	4.421245	0.004006419
17320	-64.72135	-69.32752	4.606176	0.003329983
17330	-67.25158	-72.00049	4.748907	0.002887053
17340	-66.82536	-71.55751	4.732151	0.002935836
17350	-65.23603	-69.88574	4.649712	0.003188117
17360	-64.37752	-68.92997	4.552451	0.003513778
17370	-64.5007	-69.07852	4.577815	0.003425774
17380	-65.76597	-70.11197	4.346004	0.004319496
17390	-65.27645	-69.65546	4.379006	0.004179271
17400	-64.47775	-68.94045	4.462705	0.003843711
17410	-64.31973	-68.83502	4.515293	0.003646801
17420	-64.75702	-69.36693	4.609908	0.00331758
17430	-64.32228	-68.84905	4.526768	0.003605193
17440	-64.3307	-68.83447	4.50377	0.003689066
17450	-64.48601	-68.94726	4.461247	0.003849318
17460	-66.39535	-70.70596	4.310606	0.004475137
17470	-66.89374	-71.17978	4.286036	0.004586451
17480	-64.35048	-68.894	4.543521	0.003545297
17490	-64.36722	-68.85528	4.488059	0.00374748
17500	-64.379	-68.93187	4.55287	0.003512308
17510	-64.34508	-68.8864	4.541314	0.00355313
17520	-64.49349	-68.95345	4.459957	0.003854285
17530	-64.48687	-68.94797	4.461098	0.003849893
17540	-64.34449	-68.88555	4.541057	0.003554043
17550	-64.60341	-69.19585	4.592441	0.003376034
17560	-64.65202	-69.08919	4.437169	0.003943125
17570	-65.09526	-69.73472	4.639461	0.003220968
17580	-65.54913	-70.21903	4.669893	0.003124424
17590	-64.93148	-69.5577	4.626226	0.003263881
17600	-65.32197	-69.69761	4.375641	0.004193358
17610	-64.31908	-68.83831	4.519235	0.003632451
17620	-64.43034	-68.99545	4.565105	0.003469594
17630	-64.95269	-69.35827	4.405579	0.004069678
17640	-66.56566	-71.28684	4.721181	0.002968219
17650	-64.3464	-68.88828	4.541873	0.003551144
17660	-66.30735	-70.62257	4.315219	0.004454542
17670	-64.48619	-69.06162	4.575434	0.003433943
17680	-68.98506	-73.18623	4.201166	0.004992701
17690	-64.3439	-68.84068	4.496776	0.003714955
17700	-64.55022	-69.1355	4.585283	0.003400288
17710	-64.32716	-68.85856	4.531403	0.003588519
17720	-65.03809	-69.43612	4.398037	0.004100487
17730	-64.77327	-69.38483	4.611555	0.003312117
17740	-64.95927	-69.58787	4.628592	0.003256169
17750	-64.31951	-68.83545	4.515943	0.003644431
17760	-66.15664	-70.47998	4.323345	0.004418488
17770	-64.86083	-69.27509	4.414261	0.004034497
17780	-64.32234	-68.84917	4.526839	0.003604937
17790	-65.49831	-69.86155	4.363246	0.004245658
17800	-64.39553	-68.95277	4.557246	0.003496972
17810	-65.11192	-69.50378	4.391857	0.004125909
17820	-64.35569	-68.90117	4.545481	0.003538356
17830	-64.36269	-68.85224	4.489551	0.003741893
17840	-64.39927	-68.87832	4.479047	0.003781407
17850	-64.65147	-69.08871	4.437238	0.003942855
17860	-65.24402	-69.62547	4.381451	0.004169068
17870	-64.69186	-69.12421	4.432352	0.003962168
17880	-64.39231	-68.87314	4.480826	0.003774685
17890	-64.99811	-69.39962	4.401511	0.004086269
17900	-64.31911	-68.8371	4.517994	0.003636963
17910	-65.48092	-70.14667	4.66575	0.003137396
17920	-65.07085	-69.70844	4.637588	0.003227007
17930	-64.79999	-69.41418	4.614199	0.003303372
17940	-64.45162	-68.91919	4.467579	0.003825021
17950	-65.77636	-70.45924	4.682886	0.00308409
17960	-64.9432	-69.57043	4.62723	0.003260606
17970	-64.59811	-69.18987	4.591761	0.003378332
17980	-65.18834	-69.57409	4.385743	0.004151209
17990	-64.88112	-69.29341	4.412286	0.004042476
18000	-64.36278	-68.91071	4.547931	0.003529698
18010	-64.52365	-68.97867	4.455016	0.003873379
18020	-64.99513	-69.39691	4.401773	0.004085196
18030	-64.54579	-68.9974	4.451612	0.003886585
18040	-64.54579	-68.9974	4.451612	0.003886585
18050	-64.35433	-68.84685	4.492524	0.003730787
18060	-65.46814	-70.1331	4.664959	0.003139877
18070	-64.4092	-68.88584	4.476637	0.003790532
18080	-64.35508	-68.90034	4.54526	0.003539137
18090	-64.62557	-69.06609	4.440526	0.003929913
18100	-65.42785	-69.79593	4.368086	0.004225161
18110	-65.71987	-70.39964	4.679762	0.00309374
18120	-64.83272	-69.24978	4.417058	0.00402323
18130	-64.54718	-69.13203	4.58485	0.003401759
18140	-64.88758	-69.50995	4.622374	0.003276477
18150	-65.59914	-70.272	4.672854	0.003115185
18160	-64.35986	-68.90681	4.546949	0.003533165
18170	-65.35358	-70.01124	4.657659	0.003162884
18180	-64.33049	-68.83439	4.503906	0.003688562
18190	-66.13625	-70.46071	4.324469	0.004413528
18200	-64.98013	-69.38323	4.403106	0.004079757
18210	-66.21675	-70.53682	4.320068	0.004432992
18220	-64.84752	-69.26309	4.415577	0.004029193
18230	-64.52302	-68.97813	4.455115	0.003872993
18240	-64.37724	-68.92961	4.552371	0.003514059
18250	-66.62931	-70.92807	4.298767	0.004528433
18260	-64.79132	-69.21264	4.421315	0.004006139
18270	-65.18929	-69.57496	4.385669	0.004151518
18280	-64.32334	-68.83307	4.509728	0.00366715
18290	-65.0083	-69.40891	4.400617	0.004089924
18300	-64.77815	-69.39019	4.612044	0.003310499
18310	-64.77475	-69.19782	4.423069	0.003999118
18320	-64.90688	-69.53096	4.624086	0.003270873
18330	-64.43151	-68.99685	4.565345	0.003468763
18340	-64.41554	-68.97749	4.561943	0.003480582
18350	-64.68246	-69.28437	4.601909	0.003344223
18360	-64.32018	-68.8344	4.514223	0.003650705
18370	-64.35024	-68.89366	4.543428	0.003545628
18380	-64.33327	-68.83545	4.502179	0.003694938
18390	-65.16004	-69.54802	4.387976	0.004141951
18400	-64.45084	-69.01999	4.569149	0.003455591
18410	-64.39113	-68.94726	4.556132	0.003500867
18420	-64.35179	-68.89582	4.544031	0.00354349
18430	-64.32748	-68.85913	4.531651	0.003587632
18440	-64.49258	-68.9527	4.460113	0.003853686
18450	-65.15765	-69.80176	4.644115	0.003206013
18460	-65.00517	-69.40606	4.40089	0.004088804
18470	-64.52231	-68.97754	4.455227	0.003872561
18480	-64.63445	-69.23075	4.596302	0.003363024
18490	-64.69697	-69.12873	4.431752	0.003964546
18500	-64.5407	-69.12462	4.583917	0.003404936
18510	-64.60049	-69.04433	4.44384	0.003916911
18520	-64.37563	-68.92754	4.551907	0.00351569
18530	-65.18582	-69.83198	4.646157	0.003199473
18540	-64.44407	-68.91314	4.469073	0.003819311
18550	-64.4531	-68.92039	4.46729	0.003826128
18560	-64.66359	-69.09934	4.435743	0.003948755
18570	-64.31968	-68.84201	4.522327	0.003621239
18580	-64.8718	-69.49275	4.620952	0.003281139
18590	-65.10346	-69.49601	4.39255	0.004123048
18600	-64.38693	-68.94197	4.555037	0.003504703
18610	-64.32566	-68.85585	4.530186	0.003592889
18620	-64.37621	-68.8615	4.485291	0.00375787
18630	-64.61309	-69.20675	4.593667	0.003371899
18640	-65.1063	-69.49862	4.392317	0.004124009
18650	-64.73622	-69.1635	4.427272	0.003982346
18660	-65.32275	-69.97837	4.655622	0.003169331
18670	-64.85193	-69.47107	4.619132	0.003287116
18680	-65.62342	-70.29769	4.67427	0.003110778
18690	-64.65434	-69.09122	4.436882	0.00394426
18700	-65.36879	-70.02744	4.658651	0.003159747
18710	-64.46004	-69.0309	4.570861	0.003449682
18720	-64.31945	-68.84103	4.521585	0.003623925
18730	-64.32235	-68.8492	4.526853	0.003604887
18740	-64.5024	-69.08048	4.578087	0.003424844
18750	-64.37554	-68.86103	4.48549	0.003757122
18760	-64.37554	-68.86103	4.48549	0.003757122
18770	-64.63534	-69.23175	4.596409	0.003362664
18780	-64.54365	-69.128	4.584344	0.003403483
18790	-66.20473	-70.52545	4.320719	0.004430107
18800	-65.08268	-69.72118	4.6385	0.003224066
18810	-64.34128	-68.88089	4.539612	0.003559182
18820	-64.75072	-69.17639	4.42567	0.003988732
18830	-64.35027	-68.84436	4.494094	0.003724933
18840	-64.58721	-69.03286	4.445654	0.003909812
18850	-65.1322	-69.52241	4.390208	0.004132716
18860	-64.70964	-69.13992	4.430282	0.003970375
18870	-64.50611	-68.96395	4.457843	0.003862442
18880	-65.83394	-70.51995	4.686006	0.003074484
18890	-64.54452	-68.99632	4.451803	0.003885843
18900	-64.68403	-69.11731	4.433278	0.003958499
18910	-64.32032	-68.83425	4.513928	0.00365178
18920	-65.45944	-69.82534	4.365898	0.004234414
18930	-66.26591	-70.58334	4.317423	0.004444732
18940	-64.46088	-68.92668	4.465801	0.00383183
18950	-64.53599	-68.98909	4.453097	0.003880818
18960	-64.96138	-69.36617	4.40479	0.004072891
18970	-64.31931	-68.83601	4.516694	0.003641694
18980	-64.48093	-69.05548	4.574546	0.003436993
18990	-64.95837	-69.36343	4.405063	0.004071778
19000	-65.12207	-69.76355	4.641484	0.00321446
19010	-64.3323	-68.8672	4.534895	0.003576013
19020	-64.59821	-69.04236	4.444149	0.0039157
19030	-65.7825	-70.46572	4.683222	0.003083055
19040	-65.7647	-70.11078	4.346082	0.004319158
19050	-65.73619	-70.08404	4.347843	0.00431156
19060	-64.32937	-68.83403	4.504662	0.003685775
19070	-65.30253	-69.9568	4.654269	0.003173623
19080	-64.4182	-68.89277	4.474563	0.003798399
19090	-65.35837	-70.01635	4.657972	0.003161892
19100	-64.44334	-68.91256	4.46922	0.00381875
19110	-64.98618	-69.61701	4.630831	0.003248887
19120	-64.31974	-68.83499	4.515244	0.003646978
19130	-65.02188	-69.42132	4.399434	0.004094765
19140	-64.36382	-68.9121	4.548275	0.003528484
19150	-64.95796	-69.36306	4.4051	0.004071627
19160	-65.57341	-69.93165	4.358236	0.004266982
19170	-64.47643	-69.05021	4.573773	0.00343965
19180	-64.32033	-68.83424	4.513913	0.003651836
19190	-64.93395	-69.56038	4.626439	0.003263187
19200	-64.45837	-69.02892	4.570554	0.003450742
19210	-64.81337	-69.42887	4.615496	0.003299092
19220	-64.52472	-69.10628	4.581553	0.003412994
19230	-64.43895	-68.90906	4.470111	0.00381535
19240	-65.07263	-69.46774	4.395109	0.00411251
19250	-64.59011	-69.18083	4.59072	0.00338185
19260	-64.62477	-69.21989	4.59512	0.003367004
19270	-64.31945	-68.83561	4.516166	0.003643617
19280	-64.34663	-68.8886	4.541969	0.003550803
19290	-65.25961	-69.91096	4.651347	0.003182909
19300	-65.90197	-70.23979	4.337823	0.004354979
19310	-64.33041	-68.86411	4.533704	0.003580272
19320	-65.07454	-69.46949	4.39495	0.004113168
19330	-64.756	-69.3658	4.609803	0.003317927
19340	-66.35718	-70.66977	4.312596	0.004466243
19350	-64.45603	-69.02615	4.570121	0.003452234
19360	-65.42331	-69.79171	4.368402	0.004223824
19370	-64.52201	-68.97728	4.455276	0.003872372
19380	-65.42541	-69.79367	4.368255	0.004224443
19390	-64.59813	-69.18989	4.591763	0.003378325
19400	-65.00673	-69.63924	4.63251	0.003243436
19410	-64.48574	-69.0611	4.57536	0.003434198
19420	-64.44118	-69.00846	4.567287	0.003462035
19430	-64.75681	-69.3667	4.609886	0.003317651
19440	-64.57719	-69.1662	4.589007	0.003387648
19450	-65.29513	-69.67274	4.377617	0.004185082
19460	-64.79775	-69.41173	4.613981	0.003304094
19470	-64.31907	-68.83809	4.519021	0.003633231
19480	-64.39462	-68.87485	4.480226	0.00377695
19490	-64.3389	-68.83803	4.499133	0.003706209
19500	-64.36287	-68.91083	4.547961	0.003529592
19510	-64.55159	-69.00234	4.450747	0.003889951
19520	-64.43319	-68.99888	4.565689	0.003467571
19530	-64.34237	-68.83984	4.497473	0.00371237
19540	-67.00669	-71.74614	4.739453	0.002914477
19550	-65.7204	-70.06923	4.348826	0.004307325
19560	-64.49826	-68.95741	4.45915	0.0038574
19570	-64.83444	-69.45195	4.6175	0.003292485
19580	-66.04304	-70.73988	4.696837	0.003041362
19590	-64.84184	-69.25798	4.416143	0.004026912
19600	-64.37186	-68.85846	4.486602	0.003752945
19610	-64.93062	-69.33823	4.407607	0.004061435
19620	-67.58845	-72.34969	4.761242	0.00285166
19630	-65.79895	-70.14294	4.343988	0.004328213
19640	-64.34899	-68.8436	4.494609	0.003723014
19650	-64.37064	-68.92106	4.550422	0.003520915
19660	-65.64152	-70.31684	4.675317	0.003107524
19670	-64.43874	-68.9089	4.470154	0.003815185
19680	-64.42805	-68.90045	4.472398	0.003806631
19690	-64.74332	-69.35181	4.608493	0.003322274
19700	-64.44109	-69.00836	4.567269	0.003462096
19710	-64.39506	-68.95219	4.55713	0.003497376
19720	-64.79577	-69.40956	4.613787	0.003304732
19730	-64.54876	-68.99993	4.451168	0.003888313
19740	-65.31512	-69.97023	4.655113	0.003170946
19750	-64.53911	-68.99173	4.452621	0.003882667
19760	-64.32574	-68.83318	4.50744	0.003675552
19770	-64.98773	-69.61869	4.630958	0.003248471
19780	-64.81626	-69.23499	4.41873	0.004016507
19790	-64.32303	-68.8331	4.510062	0.003665926
19800	-65.89352	-70.58269	4.689169	0.003064776
19810	-65.31397	-69.6902	4.376228	0.0041909
19820	-64.61478	-69.05672	4.441934	0.003924381
19830	-64.32159	-68.84746	4.525873	0.003608418
19840	-64.47277	-68.93637	4.463602	0.003840265
19850	-65.72224	-70.07095	4.348711	0.00430782
19860	-64.39616	-68.87599	4.479833	0.003778436
19870	-65.15622	-69.5445	4.388281	0.00414069
19880	-64.32307	-68.85077	4.527694	0.003601856
19890	-64.56183	-69.01108	4.449246	0.003895793
19900	-64.59623	-69.18774	4.591517	0.003379156
19910	-64.68574	-69.11881	4.433075	0.003959303
19920	-64.88363	-69.50565	4.622021	0.003277636
19930	-65.77624	-70.45912	4.68288	0.00308411
19940	-64.56114	-69.01049	4.449346	0.003895404
19950	-65.58472	-70.25673	4.672007	0.003117827
19960	-64.57506	-69.02241	4.447352	0.003903176
19970	-64.74758	-69.35652	4.608936	0.003320806
19980	-64.64492	-69.08297	4.438058	0.003939623
19990	-64.36201	-68.85179	4.489785	0.00374102
20000	-65.4111	-70.07248	4.661374	0.003151154
20010	-64.3969	-68.87654	4.479646	0.003779143
20020	-68.89392	-73.09837	4.204447	0.004976346
20030	-64.44152	-69.00887	4.567353	0.003461805
20040	-64.37271	-68.92376	4.551047	0.003518714
20050	-64.35087	-68.84472	4.493858	0.003725814
20060	-64.38241	-68.86591	4.483507	0.003764579
20070	-65.92362	-70.26017	4.336552	0.00436052
20080	-64.43488	-68.90583	4.470954	0.003812134
20090	-64.31924	-68.83992	4.520682	0.003627198
20100	-64.36322	-68.85259	4.489375	0.003742555
20110	-64.39928	-68.87832	4.479046	0.003781411
20120	-64.84639	-69.26207	4.41569	0.004028739
20130	-64.38164	-68.86537	4.483722	0.00376377
20140	-64.35164	-68.89561	4.543972	0.003543697
20150	-64.52446	-68.97934	4.454889	0.00387387
20160	-64.96631	-69.59549	4.629182	0.003254247
20170	-66.87505	-71.60922	4.734179	0.002929888
20180	-64.53312	-68.98666	4.453539	0.003879104
20190	-64.66172	-69.09769	4.435972	0.003947849
20200	-64.63213	-69.07181	4.439681	0.003933235
20210	-64.75936	-69.3695	4.610146	0.003316788
20220	-67.6836	-71.93482	4.251223	0.004748935
20230	-64.39785	-68.95567	4.557821	0.00349496
20240	-64.38288	-68.86625	4.483375	0.003765074
20250	-64.41182	-68.88784	4.476024	0.003792853
20260	-64.53648	-69.11978	4.583301	0.003407035
20270	-65.23993	-69.88992	4.649985	0.003187249
20280	-66.10446	-70.43069	4.326231	0.004405755
20290	-64.32649	-68.8333	4.50681	0.003677867
20300	-64.38457	-68.93898	4.554408	0.00350691
20310	-65.18141	-69.5677	4.386287	0.004148954
20320	-64.33621	-68.87331	4.5371	0.003568134
20330	-64.60757	-69.20055	4.592971	0.003374246
20340	-64.32	-68.8346	4.514601	0.003649323
20350	-64.39582	-68.87574	4.47992	0.003778107
20360	-64.33737	-68.87507	4.537703	0.003565983
20370	-64.9261	-69.33413	4.408026	0.004059734
20380	-65.25481	-69.90583	4.651016	0.003183963
20390	-66.11642	-70.44198	4.325566	0.004408686
20400	-64.36013	-68.85056	4.49043	0.003738606
20410	-64.36918	-68.91915	4.549975	0.003522491
20420	-65.35283	-69.72623	4.373401	0.00420276
20430	-64.37525	-68.92704	4.551795	0.003516083
20440	-66.56125	-70.8634	4.302151	0.004513134
20450	-64.32041	-68.83416	4.513749	0.003652435
20460	-64.33947	-68.83832	4.498854	0.003707245
20470	-66.50647	-70.81138	4.30491	0.004500701
20480	-65.2971	-69.67457	4.37747	0.004185694
20490	-64.31927	-68.83617	4.516897	0.003640955
20500	-65.97126	-70.30504	4.333782	0.004372614
20510	-66.59383	-70.89436	4.300525	0.004520478
20520	-64.32259	-68.83316	4.510574	0.003664051
20530	-67.32198	-72.07353	4.751545	0.002879445
20540	-64.35766	-68.84897	4.491301	0.003735351
20550	-64.83684	-69.25348	4.416644	0.004024897
20560	-64.65032	-69.24852	4.598201	0.003356647
20570	-64.77316	-69.3847	4.611544	0.003312156
20580	-64.32369	-68.83305	4.509356	0.003668515
20590	-64.41325	-68.97469	4.561433	0.003482359
20600	-65.64927	-70.00259	4.353318	0.004288019
20610	-64.43612	-68.90682	4.470695	0.003813121
20620	-65.85109	-70.19194	4.340843	0.004341846
20630	-65.14949	-69.79301	4.643517	0.003207931
20640	-64.404	-68.88189	4.477881	0.003785817
20650	-64.404	-68.88189	4.477881	0.003785817
20660	-64.36067	-68.90789	4.547223	0.003532198
20670	-64.31939	-68.84078	4.52138	0.003624668
20680	-64.36862	-68.91842	4.549802	0.0035231
20690	-64.32122	-68.84656	4.525341	0.003610341
20700	-64.54374	-68.99566	4.45192	0.003885387
20710	-64.31966	-68.83515	4.515491	0.003646077
20720	-65.48564	-69.84975	4.364106	0.00424201
20730	-64.32949	-68.83407	4.504575	0.003686097
20740	-64.32071	-68.84522	4.524515	0.003613325
20750	-64.38595	-68.86848	4.482524	0.003768279
20760	-64.68203	-69.28389	4.60186	0.003344384
20770	-66.1493	-70.47305	4.323749	0.004416706
20780	-64.99617	-69.39785	4.401682	0.004085569
20790	-64.47314	-68.93668	4.463533	0.003840527
20800	-64.32782	-68.83359	4.505778	0.003681664
20810	-64.34387	-68.88465	4.540784	0.003555015
20820	-64.32279	-68.83313	4.510338	0.003664914
20830	-64.34952	-68.89267	4.543145	0.003546631
20840	-64.31977	-68.83495	4.515183	0.003647201
20850	-64.42692	-68.99131	4.564394	0.003472065
20860	-64.35246	-68.89675	4.544286	0.003542585
20870	-64.41317	-68.88888	4.475712	0.003794038
20880	-64.83545	-69.45304	4.617595	0.003292174
20890	-66.53026	-70.83397	4.303708	0.004506115
20900	-65.04747	-69.68323	4.635763	0.003232901
20910	-64.31966	-68.84194	4.52227	0.003621443
20920	-64.32327	-68.85119	4.527911	0.003601072
20930	-64.31908	-68.83843	4.519347	0.003632044
20940	-65.56386	-69.92272	4.358866	0.004264297
20950	-64.39463	-68.87485	4.480224	0.003776957
20960	-64.37823	-68.86293	4.4847	0.003760089
20970	-64.46989	-68.93401	4.464127	0.003838248
20980	-64.58922	-69.17983	4.590604	0.003382242
20990	-64.45906	-68.9252	4.466147	0.003830504
21000	-64.38114	-68.93461	4.553468	0.003510206
21010	-64.35924	-68.90597	4.546734	0.003533924
21020	-65.91345	-70.60367	4.690213	0.003061578
