Iteration	Replicate_ID	Posterior	Likelihood	Prior	sigma2
5739	1	-64.44416	-68.91321	4.469054	0.003819382
5740	0	-64.66849	-69.10363	4.435146	0.003951111
5741	1	-64.31909	-68.83858	4.519486	0.003631541
5742	0	-65.01664	-69.41653	4.399889	0.004092902
5743	1	-66.13274	-70.4574	4.324662	0.004412673
5744	0	-64.32057	-68.83403	4.513456	0.003653504
5745	1	-64.35944	-68.90625	4.546805	0.003533672
5746	0	-64.74645	-69.35527	4.608818	0.003321195
5747	1	-64.79735	-69.41129	4.613942	0.003304222
5748	0	-64.48196	-69.05668	4.57472	0.003436394
5749	1	-66.21886	-70.53881	4.319954	0.004433498
5750	0	-64.42319	-68.98679	4.563605	0.003474802
5751	1	-64.94007	-69.34681	4.406734	0.004064981
5752	0	-64.35596	-68.84788	4.491919	0.003733043
5753	1	-65.46285	-70.12748	4.664631	0.003140908
5754	0	-64.33538	-68.87204	4.536657	0.003569715
5755	1	-64.49807	-69.07546	4.57739	0.003427231
5756	0	-64.33389	-68.83571	4.501817	0.003696278
5757	1	-65.17101	-69.8161	4.645088	0.003202895
5758	0	-64.93923	-69.34604	4.406812	0.004064665
5759	1	-64.50353	-68.9618	4.458269	0.003860797
5760	0	-64.33257	-68.86763	4.535056	0.003575436
5761	1	-64.91159	-69.53609	4.624499	0.003269522
5762	0	-64.33201	-68.83495	4.502939	0.003692131
5763	1	-65.51062	-70.17819	4.667569	0.003131694
5764	0	-64.32343	-68.83306	4.509637	0.003667483
5765	1	-64.31944	-68.83563	4.516196	0.003643508
5766	0	-64.63255	-69.22862	4.596071	0.003363801
5767	1	-64.33243	-68.8674	4.53497	0.003575743
5768	0	-64.42626	-68.89905	4.472784	0.003805163
5769	1	-65.22569	-69.60854	4.38285	0.004163239
5770	0	-65.5987	-69.95529	4.356581	0.004274049
5771	1	-64.3429	-68.84013	4.497228	0.003713276
5772	0	-64.52069	-69.10163	4.580942	0.00341508
5773	1	-65.87523	-70.21463	4.339405	0.004348096
5774	0	-65.26822	-69.92016	4.651939	0.003181027
5775	1	-64.32312	-68.83309	4.509967	0.003666274
5776	0	-64.61533	-69.0572	4.441862	0.003924666
5777	1	-64.5835	-69.02967	4.446168	0.003907801
5778	0	-64.50462	-68.96271	4.45809	0.003861491
5779	1	-64.34175	-68.88158	4.53983	0.003558406
5780	0	-64.39781	-68.87722	4.479414	0.003780017
5781	1	-64.99972	-69.63166	4.63194	0.003245285
5782	0	-64.354	-68.89886	4.544862	0.003540546
5783	1	-64.37572	-68.86115	4.485438	0.003757317
5784	0	-64.32057	-68.84485	4.524277	0.003614183
5785	1	-65.04271	-69.44035	4.397641	0.004102111
5786	0	-65.5239	-69.88543	4.361522	0.004252984
5787	1	-64.33227	-68.83505	4.502777	0.003692728
5788	0	-65.96696	-70.65994	4.692981	0.003053113
5789	1	-64.35146	-68.89536	4.543903	0.003543945
5790	0	-64.40113	-68.87972	4.478586	0.003783151
5791	1	-64.55649	-69.14266	4.586169	0.003397278
5792	0	-65.24977	-69.63079	4.381014	0.00417089
5793	1	-64.4207	-68.8947	4.474006	0.003800517
5794	0	-64.52079	-68.97625	4.455469	0.003871623
5795	1	-64.86508	-69.48542	4.62034	0.003283148
5796	0	-64.3298	-68.8631	4.533302	0.003581711
5797	1	-64.36742	-68.85542	4.487996	0.003747717
5798	0	-64.33245	-68.83512	4.502667	0.003693138
5799	1	-64.33328	-68.83545	4.502174	0.003694959
5800	0	-64.37946	-68.86381	4.484344	0.003761431
5801	1	-64.3379	-68.83754	4.499642	0.003704324
5802	0	-64.77304	-69.38457	4.611532	0.003312195
5803	1	-65.01152	-69.41185	4.400335	0.004091076
5804	0	-64.83121	-69.44841	4.617196	0.003293489
5805	1	-64.96184	-69.36659	4.404748	0.00407306
5806	0	-64.66505	-69.26497	4.599922	0.003350873
5807	1	-64.32962	-68.86279	4.533178	0.003582155
5808	0	-64.94108	-69.34773	4.406641	0.004065359
5809	1	-65.61935	-69.97459	4.355242	0.004279779
5810	0	-64.41639	-68.89137	4.474973	0.003796844
5811	1	-64.46972	-68.93387	4.464158	0.003838128
5812	0	-64.3238	-68.83305	4.509249	0.003668907
5813	1	-65.29212	-69.66996	4.377839	0.00418415
5814	0	-66.05997	-70.75766	4.697683	0.003038791
5815	1	-65.6492	-70.32496	4.675758	0.003106152
5816	0	-64.77108	-69.38241	4.611335	0.003312848
5817	1	-65.52096	-69.88268	4.361719	0.004252145
5818	0	-66.27687	-70.59371	4.316838	0.004447333
5819	1	-65.06216	-69.69907	4.636913	0.003229186
5820	0	-64.32047	-68.83411	4.51364	0.003652835
5821	1	-64.39734	-68.95504	4.557696	0.003495398
5822	0	-64.41433	-68.88978	4.475443	0.003795057
5823	1	-65.77167	-70.11733	4.345654	0.004321008
5824	0	-64.41633	-68.89132	4.474987	0.003796789
5825	1	-64.32511	-68.8331	4.507995	0.003673512
5826	0	-64.79424	-69.21525	4.42101	0.004007362
5827	1	-64.32665	-68.85765	4.531002	0.003589961
5828	0	-67.15072	-71.89579	4.745067	0.002898161
5829	1	-65.46884	-69.8341	4.365253	0.004237148
5830	0	-64.60176	-69.19399	4.59223	0.003376747
5831	1	-64.3199	-68.84278	4.522883	0.003619226
5832	0	-65.51351	-69.87573	4.36222	0.004250015
5833	1	-64.32054	-68.83405	4.513517	0.003653283
5834	0	-64.53573	-68.98887	4.453137	0.003880663
5835	1	-64.67962	-69.11342	4.433804	0.003956417
5836	0	-65.41569	-69.78462	4.368935	0.004221573
5837	1	-64.401	-68.95959	4.558588	0.003492281
5838	0	-64.87675	-69.49815	4.621401	0.003279667
5839	1	-64.32162	-68.84753	4.525909	0.00360829
5840	0	-64.32838	-68.8607	4.532317	0.003585241
5841	1	-64.70682	-69.13743	4.430607	0.003969087
5842	0	-64.32116	-68.84641	4.525249	0.003610671
5843	1	-64.31947	-68.83554	4.51607	0.003643965
5844	0	-64.49742	-68.95671	4.459292	0.003856851
5845	1	-64.46709	-68.93173	4.464642	0.003836272
5846	0	-67.38691	-71.65071	4.263808	0.004689541
5847	1	-64.87073	-69.49159	4.620856	0.003281456
5848	0	-69.11467	-73.31122	4.196549	0.005015806
5849	1	-64.42918	-68.90134	4.472156	0.003807552
5850	0	-64.94831	-69.57597	4.627665	0.003259188
5851	1	-64.48724	-69.06285	4.57561	0.003433339
5852	0	-65.49462	-70.16121	4.666592	0.003134756
5853	1	-65.60035	-69.95682	4.356474	0.004274507
5854	0	-64.99776	-69.62954	4.63178	0.003245802
5855	1	-64.57283	-69.02049	4.447668	0.003901943
5856	0	-64.40841	-68.96874	4.560332	0.003486197
5857	1	-64.7579	-69.18278	4.424886	0.00399186
5858	0	-64.48835	-69.06415	4.575795	0.003432702
5859	1	-64.85282	-69.26787	4.415051	0.004031312
5860	0	-64.51837	-68.97422	4.455854	0.003870133
5861	1	-64.48208	-69.05683	4.574742	0.00343632
5862	0	-64.37089	-68.85779	4.486902	0.00375182
5863	1	-64.64949	-69.08698	4.437485	0.003941882
5864	0	-64.31917	-68.83662	4.517446	0.003638958
5865	1	-65.10525	-69.49766	4.392403	0.004123655
5866	0	-65.59525	-69.95206	4.356806	0.004273087
5867	1	-64.33168	-68.83482	4.503143	0.003691379
5868	0	-65.24493	-69.62631	4.381381	0.004169357
5869	1	-64.51064	-69.09003	4.57939	0.003420384
5870	0	-64.72525	-69.15375	4.428503	0.003977446
5871	1	-65.1244	-69.51524	4.39084	0.004130105
5872	0	-64.3192	-68.8365	4.517309	0.003639457
5873	1	-64.63414	-69.07357	4.439423	0.00393425
5874	0	-65.95111	-70.64328	4.692166	0.003055603
5875	1	-64.47026	-69.04295	4.572695	0.00344336
5876	0	-64.33082	-68.83451	4.50369	0.003689361
5877	1	-64.79197	-69.40538	4.613414	0.003305969
5878	0	-64.46257	-68.92806	4.465483	0.003833048
5879	1	-66.68858	-70.98444	4.295857	0.00454163
5880	0	-64.34868	-68.84342	4.494736	0.003722541
5881	1	-64.5059	-69.08454	4.578644	0.003422937
5882	0	-67.83846	-72.08332	4.244854	0.004779274
5883	1	-64.7747	-69.19778	4.423075	0.003999096
5884	0	-64.36485	-68.85368	4.488833	0.003744582
5885	1	-64.59913	-69.19103	4.591892	0.003377888
5886	0	-65.42235	-69.79081	4.36847	0.004223539
5887	1	-64.43694	-69.00339	4.566446	0.003464946
5888	0	-64.33404	-68.86995	4.535909	0.003572388
5889	1	-64.90435	-69.52822	4.623864	0.0032716
5890	0	-64.80598	-69.22577	4.419787	0.004012264
5891	1	-64.67053	-69.10543	4.434898	0.003952091
5892	0	-64.69291	-69.29599	4.603078	0.003340315
5893	1	-64.42641	-68.89916	4.472752	0.003805284
5894	0	-64.36525	-68.91399	4.548737	0.003526852
5895	1	-65.0005	-69.4018	4.4013	0.004087128
5896	0	-64.48188	-69.05659	4.574707	0.003436439
5897	1	-65.82515	-70.16755	4.342401	0.004335086
5898	0	-64.33954	-68.83836	4.498819	0.003707376
5899	1	-65.88226	-70.22125	4.338988	0.00434991
5900	0	-64.35614	-68.84799	4.491854	0.003733286
5901	1	-64.3627	-68.85225	4.489549	0.003741901
5902	0	-65.82982	-70.17194	4.34212	0.004336305
5903	1	-64.54922	-69.13436	4.585141	0.003400771
5904	0	-66.43122	-70.73997	4.308752	0.004483441
5905	1	-64.31981	-68.84246	4.522656	0.003620047
5906	0	-64.52615	-69.10791	4.581767	0.003412263
5907	1	-65.33838	-69.71283	4.374446	0.004198373
5908	0	-64.32126	-68.84666	4.525397	0.003610137
5909	1	-64.40431	-68.96369	4.559377	0.003489527
5910	0	-64.32866	-68.86118	4.532518	0.003584521
5911	1	-64.47546	-68.93858	4.463115	0.003842134
5912	0	-65.99899	-70.69361	4.694616	0.003048126
5913	1	-64.8048	-69.41947	4.614668	0.003301824
5914	0	-64.57619	-69.16506	4.588872	0.003388104
5915	1	-64.51172	-69.09128	4.57956	0.003419804
5916	0	-64.43684	-68.90739	4.470546	0.003813689
5917	1	-64.36442	-68.91289	4.548468	0.003527803
5918	0	-64.32687	-68.83338	4.506511	0.003678967
5919	1	-64.33106	-68.83459	4.503535	0.003689931
5920	0	-64.42991	-68.99492	4.565016	0.003469906
5921	1	-64.44343	-69.01115	4.567727	0.003460511
5922	0	-64.8119	-69.23108	4.419177	0.004014714
5923	1	-64.41121	-68.97218	4.560971	0.003483967
5924	0	-64.4356	-68.90641	4.470802	0.003812712
5925	1	-64.50378	-68.962	4.458229	0.003860954
5926	0	-64.57475	-69.02215	4.447395	0.003903008
5927	1	-64.5693	-69.01747	4.44817	0.003899987
5928	0	-64.32647	-68.85734	4.530864	0.003590456
5929	1	-64.41227	-68.97348	4.561211	0.003483133
5930	0	-64.61361	-69.20735	4.593733	0.003371676
5931	1	-64.32417	-68.83305	4.508876	0.003670275
5932	0	-66.27892	-70.59565	4.316729	0.00444782
5933	1	-65.08715	-69.48105	4.393898	0.004117495
5934	0	-64.37595	-68.92795	4.552	0.003515364
5935	1	-64.9902	-69.39241	4.40221	0.004083413
5936	0	-64.49092	-68.95132	4.460397	0.00385259
5937	1	-64.96015	-69.36505	4.404902	0.004072435
5938	0	-65.22007	-69.86866	4.648593	0.003191687
5939	1	-64.94081	-69.56784	4.627027	0.003261269
5940	0	-64.46031	-68.92622	4.465908	0.003831417
5941	1	-64.37659	-68.92878	4.552185	0.003514714
5942	0	-66.12299	-70.4482	4.325202	0.004410294
5943	1	-65.64811	-70.0015	4.353393	0.004287699
5944	0	-64.65098	-69.24925	4.598278	0.003356385
5945	1	-64.56507	-69.15244	4.58736	0.003393231
5946	0	-64.91364	-69.53832	4.624679	0.003268935
5947	1	-65.28801	-69.9413	4.653288	0.003176738
5948	0	-64.34065	-68.87997	4.53932	0.003560221
5949	1	-64.79087	-69.21223	4.421363	0.004005947
5950	0	-66.44372	-71.15951	4.715796	0.002984245
5951	1	-64.32153	-68.84733	4.525792	0.003608712
5952	0	-64.39583	-68.95315	4.55732	0.003496711
5953	1	-64.68939	-69.12203	4.432643	0.003961014
5954	0	-64.64231	-69.23956	4.597249	0.003359842
5955	1	-64.92481	-69.33295	4.408146	0.004059244
5956	0	-64.57869	-69.02553	4.44684	0.003905177
5957	1	-64.45259	-69.02207	4.56948	0.00345445
5958	0	-65.62075	-70.29486	4.674115	0.003111261
5959	1	-64.69512	-69.29844	4.603323	0.003339497
5960	0	-64.45576	-69.02583	4.570071	0.003452407
5961	1	-64.59279	-69.03768	4.444886	0.003912814
5962	0	-64.37344	-68.9247	4.551263	0.003517955
5963	1	-64.40949	-68.97007	4.56058	0.003485331
5964	0	-64.83999	-69.25632	4.416327	0.00402617
5965	1	-64.32149	-68.83348	4.511987	0.003658875
5966	0	-64.40852	-68.96888	4.560358	0.003486105
5967	1	-64.40494	-68.88259	4.477656	0.003786672
5968	0	-64.47073	-68.93471	4.463972	0.003838844
5969	1	-66.07933	-70.40696	4.327635	0.004399575
5970	0	-64.9201	-69.54535	4.625242	0.003267093
5971	1	-65.43917	-69.80647	4.367298	0.00422849
5972	0	-64.61115	-69.05356	4.442414	0.003922497
5973	1	-64.65654	-69.25547	4.598933	0.00335419
5974	0	-65.04835	-69.44551	4.39716	0.004104085
5975	1	-65.43462	-69.80223	4.367614	0.004227153
5976	0	-64.58157	-69.02801	4.446437	0.003906753
5977	1	-64.96309	-69.36772	4.404636	0.004073519
5978	0	-64.31946	-68.83558	4.516125	0.003643768
5979	1	-65.83769	-70.17934	4.341647	0.004338359
5980	0	-64.33841	-68.87665	4.538234	0.003564092
5981	1	-64.50733	-69.0862	4.578871	0.003422162
5982	0	-65.66472	-70.01706	4.352333	0.004292246
5983	1	-64.65488	-69.25361	4.598737	0.003354845
5984	0	-64.32246	-68.83319	4.510727	0.00366349
5985	1	-64.50311	-68.96145	4.45834	0.003860524
5986	0	-64.39186	-68.8728	4.480945	0.003774237
5987	1	-64.44724	-69.01571	4.568465	0.003457958
5988	0	-64.58338	-69.17322	4.589834	0.003384848
5989	1	-64.51256	-69.09225	4.57969	0.003419358
5990	0	-64.35971	-68.85028	4.490578	0.003738055
5991	1	-64.55258	-69.00318	4.450601	0.003890516
5992	0	-65.75282	-70.09964	4.346814	0.004315999
5993	1	-64.83599	-69.25272	4.416729	0.004024554
5994	0	-68.1275	-72.3608	4.2333	0.004834815
5995	1	-64.32183	-68.84802	4.526194	0.003607264
5996	0	-64.39021	-68.94611	4.555897	0.003501692
5997	1	-64.42895	-68.99377	4.564817	0.003470594
5998	0	-64.34255	-68.83994	4.497387	0.003712686
5999	1	-64.82337	-69.43982	4.616452	0.003295938
6000	0	-64.85818	-69.2727	4.414522	0.004033446
6001	1	-64.32137	-68.84693	4.525558	0.003609558
6002	0	-64.87043	-69.49125	4.620828	0.003281548
6003	1	-64.34614	-68.84194	4.495799	0.003718589
6004	0	-64.48529	-68.94666	4.461373	0.003848834
6005	1	-64.3839	-68.86699	4.483091	0.003766146
6006	0	-64.32118	-68.84645	4.525274	0.003610583
6007	1	-64.38146	-68.93501	4.553556	0.003509897
6008	0	-64.38704	-68.94211	4.555068	0.003504597
6009	1	-64.33341	-68.86896	4.535548	0.003573678
6010	0	-64.42091	-68.89486	4.473959	0.003800695
6011	1	-64.80609	-69.42088	4.614793	0.003301412
6012	0	-65.16126	-69.80564	4.644379	0.003205167
6013	1	-64.53158	-68.98536	4.453776	0.003878183
6014	0	-65.06749	-69.46303	4.395541	0.004110737
6015	1	-64.31932	-68.84037	4.521052	0.00362586
6016	0	-66.59948	-70.89972	4.300245	0.004521747
6017	1	-65.14533	-69.78854	4.643211	0.003208913
6018	0	-65.23464	-69.6168	4.382165	0.004166091
6019	1	-66.18022	-70.50228	4.322054	0.004424199
6020	0	-64.48191	-69.05663	4.574713	0.00343642
6021	1	-64.32891	-68.86161	4.532695	0.003583886
6022	0	-64.32227	-68.83323	4.510955	0.003662653
6023	1	-64.39942	-68.95762	4.558204	0.003493622
6024	0	-64.46987	-69.04249	4.572626	0.003443598
6025	1	-65.00948	-69.40999	4.400513	0.004090346
6026	0	-64.80045	-69.22081	4.420361	0.004009961
6027	1	-64.39031	-68.87166	4.481352	0.003772699
6028	0	-64.99583	-69.62745	4.631623	0.003246314
6029	1	-65.23799	-69.88784	4.649849	0.003187681
6030	0	-65.15948	-69.5475	4.388021	0.004141765
6031	1	-64.46965	-68.93382	4.46417	0.003838084
6032	0	-64.37878	-68.86332	4.484541	0.003760687
6033	1	-64.65397	-69.0909	4.436928	0.003944077
6034	0	-64.3738	-68.92517	4.55137	0.00351758
6035	1	-64.6767	-69.27796	4.601257	0.003346402
6036	0	-64.35596	-68.84788	4.491919	0.003733044
6037	1	-64.36628	-68.91535	4.549067	0.003525688
6038	0	-64.40734	-68.96742	4.560084	0.00348706
6039	1	-64.34877	-68.89162	4.542846	0.003547693
6040	0	-64.32798	-68.83363	4.505657	0.003682109
6041	1	-64.34367	-68.88437	4.540699	0.003555315
6042	0	-64.36609	-68.85452	4.488426	0.003746106
6043	1	-64.4085	-68.96885	4.560352	0.003486125
6044	0	-64.42067	-68.89468	4.474012	0.003800495
6045	1	-64.368	-68.91761	4.549609	0.003523779
6046	0	-64.77441	-69.38608	4.611669	0.003311739
6047	1	-64.31907	-68.83779	4.51872	0.003634325
6048	0	-64.32347	-68.85159	4.528118	0.00360033
6049	1	-64.4266	-68.99092	4.564326	0.003472298
6050	0	-64.32675	-68.83335	4.506602	0.003678633
6051	1	-64.92901	-69.55502	4.626014	0.003264574
6052	0	-65.04183	-69.43955	4.397717	0.004101802
6053	1	-64.63746	-69.23413	4.596666	0.003361801
6054	0	-64.97346	-69.60324	4.629779	0.003252307
6055	1	-64.37434	-68.92587	4.55153	0.003517015
6056	0	-64.34074	-68.8801	4.53936	0.003560079
6057	1	-66.15067	-70.47434	4.323674	0.004417037
6058	0	-64.40755	-68.96768	4.560133	0.003486888
6059	1	-65.02021	-69.41979	4.399579	0.004094172
6060	0	-64.45705	-68.92358	4.466529	0.003829038
6061	1	-64.32118	-68.84645	4.525272	0.003610591
6062	0	-64.96607	-69.37043	4.404367	0.004074615
6063	1	-65.55984	-70.23037	4.670532	0.003122428
6064	0	-64.31908	-68.83761	4.518533	0.003635002
6065	1	-64.56458	-69.01343	4.448848	0.003897344
6066	0	-64.51367	-68.97028	4.456609	0.003867214
6067	1	-64.5685	-69.15633	4.58783	0.003391637
6068	0	-64.88141	-69.29367	4.412258	0.004042587
6069	1	-64.64377	-69.24119	4.597423	0.003359257
6070	0	-64.48	-69.05438	4.574386	0.003437542
6071	1	-64.36132	-68.90877	4.547445	0.003531412
6072	0	-66.06532	-70.39374	4.328422	0.004396116
6073	1	-64.31944	-68.83563	4.516189	0.003643533
6074	0	-64.32204	-68.83329	4.511245	0.003661592
6075	1	-65.22688	-69.60964	4.382758	0.004163619
6076	0	-64.90786	-69.53203	4.624172	0.003270591
6077	1	-64.58576	-69.03161	4.445855	0.003909025
6078	0	-64.68544	-69.11855	4.43311	0.003959164
6079	1	-64.37539	-68.92723	4.551836	0.00351594
6080	0	-64.37181	-68.92259	4.550778	0.003519663
6081	1	-64.49991	-68.95878	4.458874	0.003858465
6082	0	-64.47465	-69.04811	4.573464	0.003440712
6083	1	-64.32903	-68.83393	4.504895	0.003684918
6084	0	-66.46964	-70.77642	4.306783	0.00449228
6085	1	-64.39109	-68.87224	4.481146	0.003773476
6086	0	-65.70197	-70.05195	4.349979	0.00430236
6087	1	-64.40294	-68.96199	4.559051	0.003490666
6088	0	-64.34337	-68.88394	4.540565	0.003555792
6089	1	-64.39145	-68.94767	4.556215	0.003500577
6090	0	-64.58366	-69.17353	4.589871	0.003384723
6091	1	-64.43332	-68.99903	4.565714	0.003467482
6092	0	-67.04551	-71.32451	4.279002	0.004618827
6093	1	-64.84298	-69.46128	4.6183	0.003289853
6094	0	-64.55097	-69.00181	4.450838	0.003889593
6095	1	-64.40392	-68.88182	4.477903	0.003785735
6096	0	-64.34276	-68.84005	4.49729	0.003713047
6097	1	-65.25258	-69.90344	4.650862	0.003184455
6098	0	-64.415	-68.89029	4.475291	0.003795635
6099	1	-64.3257	-68.85593	4.530224	0.003592754
6100	0	-65.21423	-69.59797	4.383731	0.004159571
6101	1	-64.63859	-69.23539	4.596802	0.003361344
6102	0	-64.31909	-68.8373	4.518203	0.003636204
6103	1	-64.31969	-68.83509	4.5154	0.003646409
6104	0	-64.31909	-68.8373	4.518203	0.003636204
6105	1	-64.31969	-68.83509	4.5154	0.003646409
6106	0	-64.49761	-68.95687	4.45926	0.003856974
6107	1	-65.04089	-69.67613	4.635244	0.00323458
6108	0	-65.12712	-69.76898	4.641861	0.003213247
6109	1	-64.31963	-68.8418	4.522169	0.003621812
6110	0	-64.3231	-68.85082	4.527721	0.003601756
6111	1	-64.4403	-69.00741	4.567113	0.003462635
6112	0	-65.24189	-69.6235	4.381612	0.004168394
6113	1	-64.34599	-68.84185	4.495861	0.003718357
6114	0	-65.06582	-69.70302	4.637198	0.003228267
6115	1	-64.87592	-69.28871	4.412789	0.00404044
6116	0	-64.5888	-69.03424	4.445434	0.003910671
6117	1	-66.8552	-71.14306	4.287853	0.004578128
6118	0	-64.48778	-68.94872	4.46094	0.003850502
6119	1	-64.66808	-69.10328	4.435196	0.003950916
6120	0	-64.31916	-68.83938	4.520212	0.003628904
6121	1	-64.71532	-69.14495	4.429631	0.003972963
6122	0	-67.52104	-71.77909	4.258052	0.004716611
6123	1	-64.93635	-69.34343	4.407077	0.004063587
6124	0	-64.92998	-69.33765	4.407666	0.004061195
6125	1	-64.33792	-68.87591	4.537987	0.003564971
6126	0	-66.86374	-71.15119	4.287449	0.004579976
6127	1	-64.9275	-69.33539	4.407896	0.004060259
6128	0	-64.34229	-68.8398	4.497507	0.003712244
6129	1	-64.36896	-68.85647	4.487505	0.003749559
6130	0	-64.68687	-69.28927	4.602404	0.003342568
6131	1	-65.08812	-69.48194	4.393817	0.004117828
6132	0	-64.39115	-68.94728	4.556137	0.003500849
6133	1	-64.76454	-69.18871	4.424166	0.003994734
6134	0	-65.10283	-69.49543	4.392602	0.004122834
6135	1	-64.83429	-69.45178	4.617486	0.003292533
6136	0	-64.31936	-68.83586	4.516504	0.003642387
6137	1	-64.40318	-68.88126	4.478083	0.003785052
6138	0	-64.70681	-69.13742	4.430609	0.003969079
6139	1	-64.31953	-68.83541	4.515878	0.003644668
6140	0	-64.46881	-68.93313	4.464325	0.00383749
6141	1	-64.3241	-68.85286	4.528757	0.003598027
6142	0	-64.51563	-68.97192	4.456293	0.003868433
6143	1	-64.79479	-69.21574	4.420952	0.004007594
6144	0	-64.42388	-68.98763	4.563752	0.003474292
6145	1	-64.48641	-68.94759	4.461178	0.003849583
6146	0	-64.79622	-69.21702	4.420802	0.004008195
6147	1	-66.85588	-71.58928	4.733399	0.002932174
6148	0	-64.42088	-68.89485	4.473965	0.003800674
6149	1	-65.6696	-70.34652	4.676925	0.00310253
6150	0	-64.49771	-68.95695	4.459243	0.003857041
6151	1	-65.30557	-69.68241	4.376845	0.004188311
6152	0	-64.32002	-68.83458	4.514563	0.003649461
6153	1	-64.69044	-69.29325	4.602803	0.003341233
6154	0	-65.43089	-69.79877	4.367874	0.004226057
6155	1	-64.32312	-68.83309	4.509962	0.003666292
6156	0	-64.32805	-68.83365	4.5056	0.003682321
6157	1	-64.56058	-69.01001	4.449428	0.003895083
6158	0	-64.32561	-68.83316	4.507548	0.003675155
6159	1	-64.50682	-68.96455	4.457725	0.003862898
6160	0	-65.72324	-70.07189	4.348649	0.004308089
6161	1	-64.50508	-69.08359	4.578514	0.003423381
6162	0	-64.47185	-68.93562	4.463768	0.003839627
6163	1	-64.38095	-68.86487	4.483918	0.003763033
6164	0	-65.14906	-69.79255	4.643485	0.003208032
6165	1	-66.27273	-70.58979	4.317059	0.004446351
6166	0	-65.2205	-69.86912	4.648624	0.00319159
6167	1	-64.43593	-68.90667	4.470734	0.003812972
6168	0	-64.38554	-68.9402	4.554666	0.003506003
6169	1	-66.45	-71.16608	4.716078	0.002983406
6170	0	-64.32599	-68.83322	4.507223	0.003676349
6171	1	-64.63166	-69.07141	4.43974	0.003933001
6172	0	-64.70632	-69.31088	4.604553	0.00333539
6173	1	-64.94855	-69.57624	4.627686	0.00325912
6174	0	-65.37262	-70.03152	4.6589	0.003158959
6175	1	-64.9209	-69.32941	4.408511	0.004057764
6176	0	-64.43407	-68.9052	4.471121	0.003811496
6177	1	-68.52068	-73.31284	4.792159	0.002764844
6178	0	-64.31911	-68.83709	4.517973	0.00363704
6179	1	-64.47115	-69.044	4.572852	0.003442821
6180	0	-64.97212	-69.37594	4.403822	0.004076835
6181	1	-64.7879	-69.40091	4.613012	0.003307295
6182	0	-64.47841	-68.941	4.462587	0.003844164
6183	1	-64.44958	-68.91756	4.467977	0.003823499
6184	0	-64.34451	-68.84101	4.496507	0.003715954
6185	1	-64.40709	-68.88423	4.477139	0.003788627
