Iteration	Posterior	Likelihood	Prior	sigma2
38540	-64.32723	-68.85869	4.531461	0.003588314
38550	-64.47124	-69.04411	4.572868	0.003442766
38560	-64.54091	-68.99326	4.452347	0.003883728
38570	-64.45399	-69.02374	4.569743	0.003453541
38580	-65.3497	-69.72333	4.373627	0.004201813
38590	-64.42181	-68.98512	4.56331	0.003475829
38600	-64.86275	-69.48287	4.620127	0.003283847
38610	-64.45391	-68.92104	4.467133	0.003826728
38620	-64.32982	-68.86313	4.533315	0.003581667
38630	-64.9371	-69.56381	4.626709	0.003262303
38640	-64.38777	-68.8698	4.482032	0.003770137
38650	-64.34386	-68.88464	4.54078	0.003555029
38660	-65.07311	-69.46818	4.395069	0.004112675
38670	-64.32441	-68.85346	4.529056	0.003596953
38680	-64.3191	-68.83867	4.51957	0.003631237
38690	-64.3218	-68.83336	4.511565	0.003660422
38700	-64.72714	-69.33393	4.606793	0.003327929
38710	-64.43965	-69.00663	4.566984	0.003463081
38720	-68.05439	-72.83161	4.77722	0.002806459
38730	-64.32404	-68.85273	4.528696	0.003598247
38740	-64.5998	-69.19178	4.591978	0.003377599
38750	-64.34668	-68.88867	4.541988	0.003550735
38760	-66.02081	-70.71653	4.69572	0.003044762
38770	-64.49758	-69.07489	4.577311	0.003427503
38780	-64.34134	-68.88098	4.539642	0.003559074
38790	-64.86872	-69.28221	4.413489	0.004037615
38800	-65.54141	-69.90176	4.360353	0.004257959
38810	-64.40166	-68.88011	4.478456	0.003783643
38820	-66.86815	-71.15539	4.287241	0.004580928
38830	-65.17209	-69.81726	4.645166	0.003202645
38840	-64.70446	-69.30881	4.60435	0.003336067
38850	-64.79224	-69.40568	4.61344	0.003305879
38860	-64.52783	-68.98219	4.454359	0.003875922
38870	-65.7637	-70.10984	4.346144	0.004318893
38880	-65.42854	-70.09102	4.662481	0.003147669
38890	-65.34412	-70.00116	4.657037	0.00316485
38900	-64.33192	-68.83491	4.502992	0.003691935
38910	-64.48604	-68.94729	4.461242	0.003849339
38920	-64.43391	-68.90506	4.471156	0.003811362
38930	-64.52993	-69.11226	4.582333	0.003410334
38940	-64.35402	-68.84666	4.492641	0.00373035
38950	-64.33012	-68.83427	4.50415	0.003687663
38960	-64.38298	-68.93696	4.553976	0.003508426
38970	-64.53429	-68.98765	4.453359	0.003879802
38980	-64.35968	-68.85027	4.490588	0.003738017
38990	-64.36519	-68.85391	4.48872	0.003745007
39000	-64.3272	-68.83345	4.506244	0.003679948
39010	-64.31928	-68.84014	4.520869	0.003626523
39020	-64.71773	-69.32351	4.605788	0.003331275
39030	-64.91126	-69.53574	4.624471	0.003269614
39040	-64.67483	-69.10921	4.434379	0.003954143
39050	-64.51276	-68.96952	4.456756	0.003866645
39060	-64.84437	-69.26026	4.41589	0.004027931
39070	-64.38111	-68.86499	4.483872	0.003763203
39080	-64.32794	-68.85994	4.531995	0.003586396
39090	-64.55518	-69.0054	4.450217	0.003892011
39100	-65.21352	-69.59731	4.383786	0.004159343
39110	-64.46374	-68.929	4.465264	0.003833886
39120	-64.37831	-68.86299	4.484676	0.003760181
39130	-64.34282	-68.88313	4.540317	0.003556676
39140	-64.338	-68.83759	4.499588	0.003704524
39150	-64.51603	-68.97226	4.456229	0.003868681
39160	-64.41104	-68.97198	4.560934	0.003484096
39170	-65.92936	-70.26558	4.336216	0.004361984
39180	-64.91981	-69.54503	4.625217	0.003267176
39190	-65.20431	-69.58881	4.384499	0.004156376
39200	-64.33063	-68.83444	4.503812	0.003688909
39210	-64.34241	-68.83986	4.497454	0.003712437
39220	-64.3328	-68.86799	4.535192	0.003574949
39230	-64.3372	-68.87482	4.537619	0.003566282
39240	-64.55795	-69.00776	4.449811	0.003893591
39250	-64.48529	-68.94666	4.461373	0.003848834
39260	-64.57558	-69.16438	4.588791	0.003388379
39270	-64.38145	-68.86523	4.483776	0.003763565
39280	-64.31914	-68.8392	4.520059	0.003629462
39290	-65.30504	-69.68192	4.376884	0.004188148
39300	-65.09841	-69.49138	4.392966	0.004121335
39310	-65.00555	-69.63796	4.632414	0.003243747
39320	-64.73421	-69.34175	4.60754	0.003325443
39330	-64.48645	-69.06193	4.575478	0.003433792
39340	-64.38048	-68.86453	4.484053	0.003762524
39350	-64.58812	-69.17857	4.590459	0.003382734
39360	-64.92337	-69.5489	4.625526	0.003266167
39370	-64.58696	-69.03265	4.445689	0.003909676
39380	-64.37895	-68.86344	4.484491	0.003760875
39390	-64.32172	-68.83339	4.511666	0.003660052
39400	-64.48928	-69.06523	4.57595	0.003432171
39410	-64.48728	-69.06289	4.575616	0.003433316
39420	-65.03041	-69.42911	4.398697	0.004097784
39430	-64.93419	-69.34146	4.407277	0.004062776
39440	-64.32284	-68.83312	4.510282	0.003665119
39450	-67.43228	-72.1879	4.755613	0.002867756
39460	-64.82789	-69.24544	4.417546	0.004021267
39470	-64.65569	-69.25452	4.598833	0.003354526
39480	-64.3205	-68.84463	4.524137	0.003614689
39490	-64.9012	-69.52479	4.623586	0.00327251
39500	-64.43355	-68.90478	4.47123	0.00381108
39510	-64.41716	-68.89196	4.4748	0.0037975
39520	-64.39835	-68.95629	4.557943	0.003494533
39530	-64.42146	-68.98469	4.563235	0.00347609
39540	-69.72995	-73.9053	4.175349	0.005123273
39550	-64.60044	-69.1925	4.59206	0.003377322
39560	-64.39368	-68.87415	4.480471	0.003776027
39570	-64.37258	-68.92358	4.551007	0.003518856
39580	-64.82383	-69.24178	4.417958	0.004019609
39590	-64.90801	-69.53219	4.624185	0.003270548
39600	-64.62179	-69.21654	4.594752	0.003368242
39610	-64.52717	-68.98163	4.454463	0.003875521
39620	-64.79892	-69.41302	4.614095	0.003303715
39630	-65.11706	-69.75817	4.641108	0.003215666
39640	-65.05428	-69.45094	4.396656	0.004106153
39650	-65.65309	-70.32908	4.675982	0.003105458
39660	-65.78927	-70.13385	4.344578	0.004325661
39670	-64.45704	-68.92357	4.466531	0.003829031
39680	-64.32089	-68.83379	4.512903	0.003655525
39690	-64.99689	-69.6286	4.631709	0.003246034
39700	-64.42786	-68.99245	4.564591	0.003471379
39710	-64.78587	-69.39868	4.612812	0.003307958
39720	-64.63139	-69.22732	4.595931	0.003364275
39730	-65.69654	-70.37499	4.678452	0.003097796
39740	-64.77193	-69.38335	4.61142	0.003312564
39750	-66.59759	-70.89793	4.300338	0.004521323
39760	-64.36859	-68.91839	4.549794	0.003523127
39770	-64.38815	-68.94351	4.55536	0.003503574
39780	-64.94991	-69.35574	4.405833	0.004068647
39790	-64.92757	-69.55345	4.625889	0.003264981
39800	-64.32981	-68.83417	4.504358	0.003686898
39810	-64.70958	-69.13987	4.430289	0.003970349
39820	-64.32717	-68.85858	4.53141	0.003588496
39830	-64.31912	-68.83699	4.517867	0.003637425
39840	-64.46959	-68.93377	4.464181	0.00383804
39850	-66.5726	-71.29408	4.721483	0.002967324
39860	-64.5844	-69.17437	4.589969	0.003384392
39870	-65.02265	-69.42202	4.399367	0.004095038
39880	-64.52291	-69.10419	4.581279	0.003413929
39890	-65.03723	-69.43534	4.39811	0.004100187
39900	-64.92753	-69.33542	4.407893	0.004060271
39910	-64.43456	-68.90558	4.47102	0.00381188
39920	-64.92203	-69.33043	4.408405	0.004058192
39930	-65.24592	-69.62723	4.381306	0.004169671
39940	-65.934	-70.26995	4.335945	0.004363167
39950	-65.55092	-70.22092	4.67	0.003124091
39960	-64.41943	-68.89372	4.474289	0.003799442
39970	-64.93766	-69.56442	4.626757	0.003262148
39980	-64.42605	-68.99027	4.564212	0.003472694
39990	-64.3816	-68.9352	4.553597	0.003509754
40000	-64.75924	-69.18398	4.424739	0.003992444
40010	-64.41909	-68.98182	4.562724	0.003477868
40020	-64.40343	-68.88145	4.478021	0.003785289
40030	-66.2115	-70.53185	4.320352	0.004431733
40040	-64.40942	-68.88601	4.476585	0.003790729
40050	-65.96866	-70.66173	4.693068	0.003052847
40060	-64.50275	-68.96115	4.4584	0.003860294
40070	-65.64555	-69.99911	4.353556	0.004286998
40080	-66.32668	-70.64088	4.314197	0.004459095
40090	-64.72379	-69.33023	4.606437	0.003329114
40100	-64.71168	-69.14173	4.430048	0.003971307
40110	-64.41273	-68.88854	4.475814	0.003793652
40120	-64.33155	-68.86598	4.534431	0.003577672
40130	-64.58463	-69.17463	4.589999	0.003384288
40140	-64.37268	-68.92371	4.551036	0.003518753
40150	-64.59698	-69.0413	4.444315	0.00391505
40160	-64.37876	-68.8633	4.484548	0.003760663
40170	-64.3508	-68.89444	4.543646	0.003544854
40180	-64.31939	-68.83577	4.516385	0.003642821
40190	-64.83014	-69.24746	4.417319	0.004022182
40200	-64.31907	-68.83806	4.518987	0.003633354
40210	-64.3211	-68.84625	4.52515	0.00361103
40220	-65.02268	-69.65648	4.633796	0.003239268
40230	-64.61368	-69.05576	4.442079	0.003923813
40240	-64.61295	-69.2066	4.59365	0.003371956
40250	-65.20035	-69.58516	4.384807	0.004155099
40260	-64.43631	-68.90696	4.470657	0.003813267
40270	-65.16129	-69.54917	4.387877	0.004142363
40280	-65.41999	-70.08193	4.66194	0.003149373
40290	-65.94935	-70.2844	4.335051	0.004367069
40300	-64.40626	-68.96609	4.559832	0.003487938
40310	-64.38446	-68.86739	4.482936	0.00376673
40320	-65.65325	-70.32924	4.675991	0.00310543
40330	-64.50722	-68.96488	4.457661	0.003863147
40340	-64.3245	-68.85363	4.529139	0.003596654
40350	-64.55239	-69.13798	4.585591	0.003399239
40360	-65.10344	-69.49599	4.392552	0.00412304
40370	-64.71515	-69.1448	4.42965	0.003972885
40380	-64.48714	-69.06273	4.575593	0.003433395
40390	-64.46901	-69.04149	4.572475	0.003444118
40400	-65.74669	-70.09388	4.347193	0.004314364
40410	-64.97413	-69.37777	4.403642	0.004077569
40420	-64.32284	-68.85027	4.52743	0.003602805
40430	-64.45125	-68.9189	4.46765	0.003824751
40440	-64.3238	-68.83305	4.509246	0.003668918
40450	-64.45999	-68.92596	4.46597	0.003831182
40460	-64.70389	-69.13483	4.430947	0.003967738
40470	-64.32225	-68.83323	4.510977	0.003662572
40480	-65.01241	-69.64538	4.632969	0.003241945
40490	-65.00277	-69.40388	4.4011	0.004087945
40500	-64.38361	-68.93776	4.554147	0.003507826
40510	-64.82989	-69.44696	4.617071	0.003293901
40520	-64.39233	-68.87315	4.480822	0.003774702
40530	-64.3952	-68.95237	4.557165	0.003497253
40540	-64.32906	-68.86186	4.532799	0.003583515
40550	-64.70571	-69.31019	4.604486	0.003335614
40560	-64.60908	-69.05177	4.442689	0.003921419
40570	-64.32092	-68.83378	4.512855	0.0036557
40580	-64.33764	-68.87549	4.537846	0.003565475
40590	-64.3525	-68.8968	4.544299	0.003542539
40600	-64.43702	-69.00348	4.566462	0.00346489
40610	-64.81899	-69.23744	4.418451	0.00401763
40620	-64.54863	-68.99982	4.451187	0.003888237
40630	-64.32377	-68.83305	4.509279	0.003668799
40640	-64.32377	-68.83305	4.509279	0.003668799
40650	-65.17612	-69.82158	4.645458	0.003201711
40660	-64.53471	-68.988	4.453294	0.003880053
40670	-65.2953	-69.94908	4.653781	0.003175172
40680	-65.72574	-70.40583	4.68009	0.003092727
40690	-64.31976	-68.84228	4.522523	0.003620529
40700	-64.39337	-68.95007	4.556703	0.003498869
40710	-64.31913	-68.83912	4.519982	0.00362974
40720	-65.30289	-69.67993	4.377043	0.004187484
40730	-64.88653	-69.29829	4.411766	0.004044579
40740	-64.45015	-68.91802	4.467865	0.003823928
40750	-65.18228	-69.5685	4.386219	0.004149235
40760	-65.06549	-69.4612	4.395709	0.004110044
40770	-64.72027	-69.14934	4.429067	0.003975204
40780	-64.68344	-69.28546	4.602019	0.003343853
40790	-65.34429	-69.71831	4.374018	0.004200169
40800	-65.00751	-69.64008	4.632573	0.003243232
40810	-64.45617	-68.92287	4.466697	0.003828395
40820	-66.23414	-70.55327	4.319129	0.004437157
40830	-64.56431	-69.15156	4.587255	0.003393589
40840	-64.58872	-69.17926	4.590538	0.003382467
40850	-64.31986	-68.8348	4.514937	0.003648098
40860	-64.97034	-69.59986	4.629518	0.003253154
40870	-64.74978	-69.35895	4.609163	0.003320049
40880	-64.62926	-69.22493	4.59567	0.00336515
40890	-64.44448	-68.91347	4.468989	0.00381963
40900	-64.98133	-69.61176	4.630431	0.003250185
40910	-64.35727	-68.90332	4.546047	0.003536353
40920	-64.35587	-68.84782	4.491954	0.003732913
40930	-64.78131	-69.39367	4.612359	0.003309455
40940	-64.61548	-69.20945	4.593967	0.003370886
40950	-64.31915	-68.83681	4.517663	0.003638167
40960	-65.43635	-69.80385	4.367494	0.004227662
40970	-64.5759	-69.02314	4.447233	0.003903643
40980	-64.51529	-68.97164	4.456347	0.003868226
40990	-64.47792	-69.05195	4.574029	0.003438769
41000	-66.6065	-70.90639	4.299896	0.004523323
41010	-64.3898	-68.87129	4.481488	0.003772187
41020	-64.47699	-69.05086	4.573869	0.00343932
41030	-64.89393	-69.51687	4.622941	0.003274621
41040	-64.47251	-69.0456	4.573091	0.003441998
41050	-64.34944	-68.89256	4.543114	0.00354674
41060	-64.65602	-69.25489	4.598872	0.003354395
41070	-64.41992	-68.98282	4.562903	0.003477244
41080	-64.32381	-68.85228	4.528468	0.003599067
41090	-64.31945	-68.84103	4.521583	0.003623934
41100	-64.86874	-69.28223	4.413487	0.004037623
41110	-64.32678	-68.83336	4.506583	0.003678703
41120	-66.41592	-70.72546	4.309541	0.004479905
41130	-64.34334	-68.84037	4.497029	0.003714017
41140	-64.33782	-68.87575	4.537933	0.003565163
41150	-65.58799	-70.26018	4.672199	0.003117227
41160	-64.31982	-68.8425	4.522685	0.003619941
41170	-64.95249	-69.35809	4.405597	0.004069604
41180	-64.39815	-68.87748	4.479328	0.003780343
41190	-64.33545	-68.87214	4.536692	0.003569592
41200	-64.32621	-68.85685	4.530646	0.003591237
41210	-64.37107	-68.92162	4.550554	0.003520452
41220	-64.41901	-68.98172	4.562706	0.00347793
41230	-65.36688	-69.73927	4.372393	0.004207002
41240	-64.41931	-68.89362	4.474316	0.003799339
41250	-64.58386	-69.02998	4.446118	0.003907997
41260	-65.12161	-69.51268	4.391066	0.004129171
41270	-64.60366	-69.04708	4.443413	0.003918582
41280	-64.32905	-68.83393	4.504885	0.003684954
41290	-64.36267	-68.91056	4.547893	0.003529829
41300	-64.48978	-68.95037	4.460595	0.00385183
41310	-64.32422	-68.83305	4.508832	0.003670438
41320	-64.6506	-69.24883	4.598234	0.003356536
41330	-64.6443	-69.24179	4.597487	0.003359043
41340	-64.40452	-68.96394	4.559424	0.003489361
41350	-64.3593	-68.85002	4.490719	0.003737526
41360	-65.04572	-69.44311	4.397384	0.004103166
41370	-64.3251	-68.8331	4.508007	0.003673468
41380	-65.80475	-70.14838	4.343636	0.004329737
41390	-64.33553	-68.83643	4.500892	0.003699696
41400	-64.33418	-68.87016	4.535987	0.003572107
41410	-64.48046	-68.94268	4.462222	0.003845566
41420	-65.13412	-69.52417	4.390053	0.004133357
41430	-64.35131	-68.89516	4.543846	0.003544146
41440	-64.46757	-68.93213	4.464552	0.003836617
41450	-64.32023	-68.84386	4.523624	0.003616543
41460	-65.11208	-69.50392	4.391844	0.004125963
41470	-65.17081	-69.55793	4.387123	0.004145488
41480	-64.81614	-69.23488	4.418743	0.004016457
41490	-65.08265	-69.72115	4.638497	0.003224074
41500	-64.82598	-69.44268	4.6167	0.00329512
41510	-64.74303	-69.35149	4.608463	0.003322374
41520	-64.40992	-68.9706	4.560679	0.003484986
41530	-64.3429	-68.84013	4.497226	0.003713285
41540	-64.55506	-69.00529	4.450235	0.00389194
41550	-64.33815	-68.83766	4.49951	0.003704812
41560	-64.3588	-68.90538	4.546582	0.00353446
41570	-64.36217	-68.90989	4.547727	0.003530417
41580	-64.51759	-68.97357	4.455978	0.003869654
41590	-64.44321	-69.01089	4.567684	0.00346066
41600	-64.68606	-69.11909	4.433037	0.003959452
41610	-65.31761	-69.69357	4.37596	0.00419202
41620	-64.52716	-69.10908	4.58192	0.003411742
41630	-66.12532	-70.4504	4.325073	0.004410863
41640	-64.32409	-68.83305	4.508958	0.003669974
41650	-64.41534	-68.97723	4.561898	0.003480741
41660	-64.32276	-68.8501	4.527339	0.003603135
41670	-64.40641	-68.96628	4.559868	0.003487813
41680	-64.44345	-69.01119	4.567732	0.003460493
41690	-65.02115	-69.42064	4.399497	0.004094504
41700	-64.41451	-68.97622	4.561714	0.003481382
41710	-64.39205	-68.87294	4.480895	0.003774423
41720	-64.50623	-69.08492	4.578696	0.003422757
41730	-64.43495	-68.90589	4.470937	0.003812197
41740	-64.63077	-69.22663	4.595855	0.003364529
41750	-64.54361	-69.12795	4.584338	0.003403502
41760	-64.37273	-68.85906	4.486337	0.003753939
41770	-65.38646	-70.04626	4.659796	0.003156132
41780	-64.85445	-69.47382	4.619365	0.003286352
41790	-64.34875	-68.89159	4.542839	0.003547716
41800	-64.34992	-68.89322	4.543302	0.003546074
41810	-64.8603	-69.27461	4.414314	0.004034286
41820	-64.38418	-68.86719	4.483013	0.00376644
41830	-64.32688	-68.85807	4.531189	0.003589288
41840	-64.38354	-68.86673	4.48319	0.003765771
41850	-64.81586	-69.23463	4.418771	0.004016344
41860	-64.42344	-68.89684	4.473401	0.003802818
41870	-64.59583	-69.1873	4.591466	0.003379328
41880	-64.72441	-69.153	4.428598	0.003977067
41890	-68.79253	-73.00066	4.208132	0.004958042
41900	-64.87844	-69.5	4.621554	0.003279166
41910	-64.66074	-69.26017	4.599423	0.003352546
41920	-65.39413	-70.05441	4.660289	0.003154577
41930	-64.34053	-68.87979	4.539262	0.003560429
41940	-64.4871	-68.94816	4.461058	0.003850044
41950	-66.47227	-70.77891	4.306649	0.004492882
41960	-64.46585	-69.03776	4.571911	0.00344606
41970	-64.44551	-68.9143	4.468783	0.003820417
41980	-64.86232	-69.4824	4.620088	0.003283977
41990	-64.31933	-68.84043	4.521099	0.003625688
42000	-64.35988	-68.90683	4.546954	0.003533149
42010	-64.32973	-68.83414	4.504413	0.003686693
42020	-64.35893	-68.90556	4.546629	0.003534296
42030	-64.5855	-69.17561	4.590114	0.0033839
42040	-65.25801	-69.6384	4.380391	0.004173487
42050	-64.5618	-69.14871	4.586909	0.003394765
42060	-64.68008	-69.28172	4.60164	0.003345122
42070	-64.66603	-69.10147	4.435446	0.003949928
42080	-64.87414	-69.49531	4.621165	0.003280441
42090	-64.32219	-68.83325	4.511057	0.003662279
42100	-65.32166	-69.97721	4.65555	0.003169561
42110	-64.51412	-68.97066	4.456536	0.003867495
42120	-65.39472	-70.05505	4.660327	0.003154456
42130	-64.48376	-68.9454	4.46164	0.003847805
42140	-68.23245	-72.46165	4.229204	0.004854661
42150	-65.1047	-69.49715	4.392448	0.004123469
42160	-64.32224	-68.83323	4.51099	0.003662524
42170	-64.35722	-68.90325	4.546029	0.003536417
42180	-64.32666	-68.83334	4.506673	0.003678372
42190	-64.91627	-69.54118	4.624909	0.003268184
42200	-64.95415	-69.3596	4.405446	0.00407022
42210	-66.78858	-71.0796	4.291023	0.004563636
42220	-65.50622	-70.17352	4.667301	0.003132533
42230	-64.36559	-68.91443	4.548846	0.00352647
42240	-65.19762	-69.58264	4.385019	0.004154216
42250	-64.3291	-68.83395	4.504846	0.003685098
42260	-64.31925	-68.84001	4.520755	0.003626936
42270	-64.80541	-69.22526	4.419847	0.004012026
42280	-65.46023	-69.82608	4.365844	0.004234645
42290	-64.76586	-69.18988	4.424024	0.003995302
42300	-64.69064	-69.29347	4.602825	0.003341159
42310	-66.48274	-71.20028	4.717537	0.002979054
42320	-65.36857	-69.74084	4.372271	0.004207513
42330	-64.31996	-68.84298	4.523024	0.003618714
42340	-64.84046	-69.25674	4.416281	0.004026357
42350	-64.84457	-69.26044	4.415871	0.00402801
42360	-64.46923	-69.04175	4.572514	0.003443983
42370	-65.91098	-70.60107	4.690084	0.003061973
42380	-66.72639	-71.45444	4.728045	0.002947913
42390	-64.32463	-68.8539	4.529266	0.003596199
42400	-64.8149	-69.23377	4.418869	0.00401595
42410	-64.34589	-68.8418	4.495904	0.003718198
42420	-64.33696	-68.83709	4.500127	0.003702529
42430	-64.31909	-68.83731	4.518217	0.003636151
42440	-64.76809	-69.19188	4.423783	0.003996265
42450	-64.32394	-68.85255	4.528604	0.00359858
42460	-64.98527	-69.38792	4.402647	0.004081629
42470	-64.45554	-68.92236	4.466818	0.003827931
42480	-64.31926	-68.8362	4.516941	0.003640797
42490	-64.9092	-69.3188	4.409609	0.004053312
42500	-65.10797	-69.74839	4.640424	0.003217867
42510	-65.12187	-69.51292	4.391045	0.004129258
42520	-65.01195	-69.41225	4.400297	0.004091229
42530	-64.3393	-68.87797	4.538672	0.003562531
42540	-64.32276	-68.8501	4.527339	0.003603135
42550	-64.49062	-68.95107	4.46045	0.003852388
42560	-64.67339	-69.10794	4.434552	0.003953458
42570	-65.58824	-69.9455	4.357264	0.004271131
42580	-64.41389	-68.88943	4.475545	0.003794671
42590	-64.45906	-69.02975	4.570682	0.0034503
42600	-64.42703	-68.99145	4.564417	0.003471983
42610	-65.76735	-70.11327	4.345919	0.004319862
42620	-64.71219	-69.31738	4.605191	0.003333264
42630	-64.58329	-69.17312	4.589822	0.003384889
42640	-64.7491	-69.17495	4.425847	0.003988024
42650	-64.47773	-69.05172	4.573997	0.003438882
42660	-64.33812	-68.83765	4.499525	0.003704758
42670	-65.10358	-69.49612	4.392541	0.004123088
42680	-64.80118	-69.22147	4.420285	0.004010267
42690	-64.3899	-68.94571	4.555815	0.00350198
42700	-68.55227	-72.76929	4.217017	0.004914187
42710	-64.43086	-68.90266	4.471799	0.003808913
42720	-65.83667	-70.17838	4.341708	0.004338093
42730	-64.58894	-69.17951	4.590567	0.003382368
42740	-64.9564	-69.58475	4.628349	0.003256958
42750	-65.30416	-69.95854	4.654379	0.003173276
42760	-66.75263	-71.04538	4.292751	0.00455576
42770	-64.71567	-69.14526	4.429591	0.00397312
42780	-64.5335	-68.98698	4.45348	0.003879333
42790	-64.48567	-69.06102	4.575347	0.003434241
42800	-64.36643	-68.85475	4.488314	0.003746525
42810	-64.50845	-69.08749	4.579047	0.003421559
42820	-66.15159	-70.47522	4.323623	0.004417263
42830	-64.7395	-69.3476	4.608095	0.003323598
42840	-65.20057	-69.58536	4.384789	0.004155171
42850	-64.35545	-68.90084	4.545392	0.003538669
42860	-64.59634	-69.04074	4.444403	0.003914705
42870	-64.48792	-68.94883	4.460916	0.003850593
42880	-64.49494	-69.07182	4.576881	0.003428976
42890	-64.59859	-69.04268	4.444098	0.003915901
42900	-66.01981	-70.71548	4.69567	0.003044916
42910	-64.92913	-69.33687	4.407745	0.004060875
42920	-67.34737	-72.09986	4.752489	0.00287673
42930	-65.27136	-69.65075	4.379387	0.004177679
42940	-64.36751	-68.85548	4.487967	0.003747826
42950	-64.51067	-68.96777	4.457095	0.003865332
42960	-64.52366	-68.97867	4.455014	0.003873385
42970	-64.87444	-69.28737	4.412933	0.00403986
42980	-64.48444	-68.94596	4.461522	0.00384826
42990	-64.3631	-68.91114	4.548038	0.003529318
43000	-64.47024	-69.04293	4.572692	0.003443372
43010	-64.79089	-69.4042	4.613307	0.003306319
43020	-64.34278	-68.84006	4.497284	0.00371307
43030	-64.56058	-69.01001	4.449427	0.003895087
43040	-64.58758	-69.03318	4.445602	0.003910013
43050	-64.48626	-69.06171	4.575447	0.003433899
43060	-64.32193	-68.83332	4.511396	0.00366104
43070	-64.91407	-69.32322	4.40915	0.004055172
43080	-64.34781	-68.84291	4.495093	0.003721214
43090	-64.86545	-69.27926	4.413809	0.004036323
43100	-64.95638	-69.58473	4.628348	0.003256964
43110	-64.40869	-68.96909	4.560397	0.003485969
43120	-64.34768	-68.89009	4.542404	0.003549259
43130	-64.4984	-69.07585	4.577445	0.003427044
43140	-66.23731	-70.9436	4.706292	0.003012742
43150	-64.64001	-69.23698	4.596973	0.003360771
43160	-64.3193	-68.84028	4.520977	0.003626128
43170	-65.73411	-70.41467	4.680556	0.003091286
43180	-64.3363	-68.87345	4.537148	0.003567965
43190	-68.22393	-73.00669	4.782763	0.002790945
43200	-65.14374	-69.53302	4.389279	0.004136559
43210	-64.72931	-69.33633	4.607023	0.003327164
43220	-66.09542	-70.79486	4.69944	0.003033458
43230	-65.30679	-69.96134	4.654555	0.003172716
43240	-65.29157	-69.9451	4.653529	0.003175973
43250	-64.68156	-69.28337	4.601807	0.003344563
43260	-64.34391	-68.84068	4.496774	0.003714965
43270	-64.39939	-68.95759	4.558197	0.003493646
43280	-67.059	-71.33739	4.278386	0.004621676
43290	-64.76405	-69.37467	4.610624	0.003315204
43300	-64.39417	-68.95108	4.556907	0.003498156
43310	-64.77761	-69.20037	4.422765	0.004000335
43320	-64.61623	-69.21029	4.59406	0.003370572
43330	-64.33529	-68.83632	4.501026	0.003699202
43340	-64.68755	-69.12041	4.432861	0.003960152
43350	-64.52824	-69.11032	4.582081	0.003411194
43360	-64.45111	-69.02031	4.5692	0.003455416
43370	-64.44453	-69.01247	4.567941	0.003459769
43380	-64.836	-69.25273	4.416728	0.004024558
43390	-64.36914	-68.91911	4.549964	0.003522528
43400	-64.8716	-69.49253	4.620934	0.003281198
43410	-64.90083	-69.31123	4.4104	0.004050107
43420	-64.91412	-69.53884	4.624721	0.003268797
43430	-64.92138	-69.32985	4.408465	0.004057949
43440	-64.33578	-68.83654	4.500757	0.003700196
43450	-64.72605	-69.15446	4.428413	0.003977806
43460	-64.39266	-68.8734	4.480734	0.003775033
43470	-65.62364	-70.29792	4.674283	0.003110738
43480	-64.36611	-68.85453	4.488418	0.003746135
43490	-64.99577	-69.62739	4.631618	0.00324633
43500	-64.53079	-69.11325	4.582461	0.003409897
43510	-64.40935	-68.9699	4.560548	0.003485441
43520	-64.95924	-69.36423	4.404984	0.004072102
43530	-64.40957	-68.97017	4.560598	0.003485269
43540	-64.32043	-68.83414	4.513714	0.003652563
43550	-64.90424	-69.52809	4.623854	0.003271633
43560	-64.93628	-69.34337	4.407083	0.004063563
43570	-64.48335	-68.94506	4.461714	0.003847522
43580	-65.52961	-70.19833	4.66872	0.003128093
43590	-64.80333	-69.41785	4.614525	0.003302298
43600	-65.89797	-70.58737	4.689402	0.00306406
43610	-64.35402	-68.84666	4.492642	0.003730348
43620	-64.35402	-68.84666	4.492642	0.003730348
43630	-64.44449	-69.01242	4.567933	0.003459796
43640	-64.32462	-68.85388	4.529258	0.003596226
43650	-64.55667	-69.14286	4.586193	0.003397194
43660	-64.63975	-69.07846	4.43871	0.003937055
43670	-64.31988	-68.84273	4.522845	0.003619363
43680	-64.943	-69.34946	4.406465	0.004066073
43690	-64.63438	-69.23067	4.596294	0.003363054
43700	-64.3221	-68.84865	4.526548	0.003605987
43710	-64.32447	-68.85358	4.529111	0.003596754
43720	-64.63786	-69.23458	4.596714	0.003361639
43730	-64.54505	-68.99677	4.451723	0.003886152
43740	-64.35926	-68.85	4.490733	0.003737473
43750	-64.47824	-69.05232	4.574085	0.003438579
43760	-64.92482	-69.33296	4.408146	0.004059247
43770	-64.3502	-68.89361	4.543412	0.003545683
43780	-64.40318	-68.96228	4.559107	0.003490468
43790	-64.85763	-69.27221	4.414576	0.004033228
43800	-65.36931	-69.74153	4.372218	0.004207735
43810	-64.76346	-69.18774	4.424283	0.003994268
43820	-64.33066	-68.83445	4.503793	0.003688979
43830	-66.0385	-70.36843	4.329936	0.004389462
43840	-64.76523	-69.18932	4.424091	0.003995033
43850	-64.9159	-69.54078	4.624876	0.003268289
43860	-64.52944	-68.98355	4.454109	0.003876893
43870	-64.34599	-68.88769	4.5417	0.003551759
43880	-64.3191	-68.8387	4.519603	0.003631114
43890	-64.58264	-69.17238	4.589736	0.003385181
43900	-64.9987	-69.40016	4.401459	0.004086481
