Iteration	Posterior	Likelihood	Prior	correlations[1]	correlations[2]	correlations[3]	correlations[4]	correlations[5]	correlations[6]	correlations[7]	correlations[8]	correlations[9]	correlations[10]	correlations[11]	correlations[12]	correlations[13]	correlations[14]	correlations[15]	correlations[16]	correlations[17]	correlations[18]	correlations[19]	correlations[20]	correlations[21]	correlations[22]	correlations[23]	correlations[24]	correlations[25]	correlations[26]	correlations[27]	correlations[28]	correlations[29]	correlations[30]	correlations[31]	correlations[32]	correlations[33]	correlations[34]	correlations[35]	correlations[36]	proportional_rates[1]	proportional_rates[2]	proportional_rates[3]	proportional_rates[4]	proportional_rates[5]	proportional_rates[6]	proportional_rates[7]	proportional_rates[8]	proportional_rates[9]	relative_rates[1]	relative_rates[2]	relative_rates[3]	relative_rates[4]	relative_rates[5]	relative_rates[6]	relative_rates[7]	relative_rates[8]	relative_rates[9]	sigma2
1620	106.4027	94.46912	11.93354	0.464425	0.29056	0.633527	0.716439	0.635741	0.542132	0.396632	0.794946	0.824253	-0.0481375	0.427645	0.812674	0.646496	0.160133	0.640858	-0.190618	0.257383	0.725374	0.508516	-0.00783858	0.552357	0.429885	0.205035	-0.0441145	0.228974	0.312776	0.719571	0.608957	0.2044	0.816947	0.772877	0.0228884	0.889046	-0.222738	0.756248	0.151749	0.0613682	0.0933037	0.116014	0.174824	0.0339128	0.0537101	0.153283	0.255294	0.0582909	0.552314	0.839734	1.04412	1.57341	0.305215	0.483391	1.37954	2.29765	0.524618	0.3893329
1630	111.9527	99.94062	12.01206	0.46441	0.27996	0.638782	0.682808	0.630843	0.541408	0.413943	0.778909	0.816897	-0.0644357	0.44081	0.816775	0.640205	0.166526	0.646413	-0.190177	0.284637	0.713478	0.486244	-0.017523	0.563997	0.420169	0.197671	-0.0368561	0.215484	0.324128	0.731922	0.609518	0.203835	0.813307	0.799304	0.00023692	0.901028	-0.186857	0.768221	0.147393	0.0569044	0.086517	0.12296	0.197827	0.0278727	0.0498033	0.142133	0.261932	0.0540509	0.512139	0.778653	1.10664	1.78044	0.250854	0.448229	1.2792	2.35739	0.486459	0.3599316
1640	108.4678	96.56548	11.90232	0.438282	0.256986	0.625293	0.703753	0.640094	0.556311	0.410034	0.816235	0.79382	-0.0384702	0.456818	0.827546	0.620827	0.177366	0.677186	-0.205448	0.309191	0.684942	0.450135	-0.0162175	0.543632	0.397196	0.214877	-0.0139867	0.17664	0.343878	0.746098	0.626586	0.213428	0.833057	0.815331	-0.00687711	0.903437	-0.186693	0.774738	0.144594	0.0538171	0.081823	0.116289	0.187094	0.0263605	0.0471012	0.156269	0.280394	0.0508532	0.484353	0.736407	1.0466	1.68384	0.237244	0.423911	1.40642	2.52354	0.457679	0.4016794
1650	110.7864	98.8157	11.97071	0.433045	0.238078	0.635675	0.72956	0.649138	0.564585	0.390241	0.814687	0.803546	-0.00899425	0.439592	0.802359	0.619749	0.137358	0.703126	-0.229662	0.316052	0.704616	0.46276	0.00741562	0.552666	0.405933	0.204033	0.0135112	0.172494	0.327873	0.735331	0.596309	0.263888	0.832333	0.808637	0.00470042	0.909757	-0.189831	0.795908	0.172226	0.0551549	0.0838571	0.10172	0.174608	0.0343376	0.0482721	0.160153	0.287364	0.0545323	0.496394	0.754714	0.915482	1.57147	0.309039	0.434449	1.44138	2.58628	0.490791	0.3751245
1660	108.5654	96.64288	11.9225	0.433101	0.287921	0.598325	0.73997	0.660465	0.581106	0.39037	0.848189	0.770331	-0.015013	0.460547	0.813996	0.612666	0.141236	0.662559	-0.232794	0.325559	0.684804	0.453996	-0.00637968	0.549354	0.418281	0.163423	0.0103093	0.164704	0.323888	0.751314	0.582091	0.264025	0.812449	0.834084	0.00852552	0.912008	-0.202034	0.794233	0.169035	0.0589832	0.0608148	0.108781	0.130617	0.0301833	0.0516227	0.173049	0.327314	0.0586352	0.530848	0.547333	0.979025	1.17555	0.27165	0.464604	1.55744	2.94583	0.527716	0.3936526
1670	105.7797	93.79824	11.98151	0.463876	0.300554	0.612944	0.737954	0.668022	0.567581	0.399489	0.828062	0.776364	-0.0254691	0.484606	0.827567	0.600013	0.133179	0.653271	-0.199973	0.334211	0.718772	0.472047	-0.00372007	0.539436	0.396657	0.163067	-0.0234868	0.178269	0.297745	0.738027	0.58905	0.305357	0.817195	0.833578	-0.0100659	0.908898	-0.208746	0.819858	0.15562	0.0610597	0.0603495	0.107948	0.129618	0.0299524	0.0512277	0.171725	0.32481	0.0633093	0.549538	0.543145	0.971535	1.16656	0.269572	0.46105	1.54553	2.92329	0.569783	0.3710963
1680	113.6952	101.7684	11.92679	0.464663	0.295893	0.592964	0.742882	0.670759	0.547828	0.405047	0.844825	0.794913	-0.036543	0.464946	0.804129	0.632222	0.125051	0.677012	-0.202082	0.34838	0.721625	0.466684	-0.0451452	0.558508	0.372573	0.171637	0.0196349	0.169526	0.286846	0.727904	0.613093	0.279681	0.820482	0.802163	-0.00325857	0.914049	-0.237738	0.796496	0.181391	0.0605093	0.0783132	0.120055	0.122491	0.0299924	0.0507659	0.155097	0.32365	0.059126	0.544584	0.704819	1.0805	1.10242	0.269932	0.456893	1.39588	2.91285	0.532134	0.3919694
1690	112.4801	100.4388	12.04131	0.429975	0.281427	0.588879	0.725041	0.657356	0.562727	0.404268	0.829152	0.77547	-0.0038187	0.498876	0.796284	0.608794	0.135071	0.669124	-0.178256	0.325356	0.675705	0.455884	-0.034589	0.564233	0.382574	0.185957	0.00835416	0.180981	0.286027	0.710261	0.623435	0.289842	0.819463	0.802499	-0.0136832	0.914554	-0.206662	0.804408	0.156473	0.0567342	0.0782053	0.11989	0.122322	0.0284147	0.050696	0.154884	0.329809	0.0590446	0.510608	0.703848	1.07901	1.1009	0.255732	0.456264	1.39395	2.96828	0.531401	0.3495558
1700	109.4676	97.44581	12.02176	0.435499	0.284867	0.54548	0.74498	0.659018	0.567251	0.404925	0.825831	0.724777	-0.0204973	0.507801	0.796388	0.619921	0.141342	0.669374	-0.229835	0.338828	0.688543	0.43336	-0.0626775	0.594661	0.391033	0.187916	0.00541542	0.161062	0.270239	0.72066	0.598467	0.335681	0.810312	0.811846	-0.0260479	0.921476	-0.184208	0.791256	0.157503	0.0618614	0.0852729	0.130724	0.133377	0.0309782	0.0552775	0.172334	0.265794	0.0643805	0.556752	0.767456	1.17652	1.20039	0.278804	0.497498	1.55101	2.39214	0.579425	0.3564543
1710	110.1569	98.21025	11.94668	0.418176	0.277319	0.549735	0.742206	0.66061	0.569732	0.36485	0.819151	0.717035	-0.0162028	0.484536	0.796476	0.627638	0.0909658	0.680627	-0.180011	0.345329	0.691933	0.447483	-0.078904	0.578257	0.37797	0.185923	0.00952694	0.0956269	0.214319	0.720433	0.595844	0.264138	0.791693	0.830301	-0.0296133	0.905768	-0.184221	0.807429	0.168635	0.0562591	0.0864044	0.118886	0.122335	0.0281728	0.0502715	0.179565	0.299002	0.0591055	0.506332	0.777639	1.06997	1.10101	0.253555	0.452443	1.61608	2.69101	0.53195	0.3842484
1720	115.9391	103.9632	11.9759	0.419874	0.278691	0.576831	0.710296	0.670546	0.60777	0.326473	0.802581	0.720655	0.00395766	0.491775	0.802009	0.602327	0.12002	0.696608	-0.178414	0.323624	0.682629	0.440317	-0.0551726	0.567879	0.37379	0.187113	-0.00483682	0.101551	0.214998	0.723776	0.58346	0.285413	0.795267	0.818118	-0.0130294	0.924553	-0.218494	0.844287	0.133669	0.054764	0.0856456	0.0896431	0.173572	0.0312977	0.0489355	0.174793	0.285688	0.0556612	0.492876	0.770811	0.806788	1.56215	0.281679	0.440419	1.57313	2.57119	0.500951	0.3731819
1730	105.627	93.44459	12.18246	0.447324	0.263022	0.54624	0.710915	0.689876	0.617448	0.308147	0.802917	0.713168	0.00230354	0.491937	0.749472	0.578025	0.0212047	0.681138	-0.208827	0.321696	0.665496	0.429985	-0.0469584	0.59205	0.374923	0.191481	0.0103024	0.0917088	0.19371	0.756836	0.62303	0.275568	0.775335	0.809784	-0.0197462	0.901384	-0.218579	0.832193	0.104073	0.0561716	0.0812393	0.0919472	0.158946	0.0321021	0.0501933	0.179285	0.293031	0.0570843	0.505544	0.731154	0.827525	1.43051	0.288919	0.45174	1.61357	2.63728	0.513759	0.3035399
1740	111.801	99.70032	12.10063	0.427624	0.23605	0.532359	0.659498	0.649655	0.612917	0.297114	0.7938	0.790707	0.0199507	0.41672	0.773346	0.551503	0.103026	0.677032	-0.199772	0.315767	0.673715	0.440518	-0.0758162	0.605878	0.282211	0.18134	0.000828876	0.0661092	0.167883	0.744166	0.639856	0.171168	0.770886	0.784797	0.00457869	0.919685	-0.226375	0.812945	0.113469	0.0529553	0.0701019	0.135355	0.129074	0.033725	0.0507251	0.187427	0.282948	0.0576891	0.476598	0.630917	1.21819	1.16167	0.303525	0.456526	1.68684	2.54653	0.519202	0.3294222
1750	104.9069	92.78808	12.11885	0.535264	0.256223	0.503901	0.669474	0.643162	0.634252	0.298733	0.799386	0.774737	0.00960118	0.413228	0.765407	0.553949	0.114861	0.69206	-0.188334	0.325798	0.712527	0.399597	-0.0518344	0.595418	0.25308	0.167696	-0.00853495	0.0468619	0.174094	0.724109	0.651731	0.1681	0.787348	0.775654	-0.000498173	0.876054	-0.214745	0.805558	0.120486	0.0512973	0.0839971	0.133618	0.127984	0.0317446	0.0500739	0.185021	0.279316	0.0569486	0.461675	0.755974	1.20256	1.15186	0.285701	0.450666	1.66519	2.51384	0.512537	0.3234732
1760	104.6688	92.48576	12.18307	0.569974	0.278459	0.459315	0.649565	0.660851	0.656579	0.307054	0.782664	0.647003	0.0375649	0.514131	0.731323	0.605849	0.127083	0.63431	-0.129542	0.348214	0.701334	0.376584	-0.0526901	0.59953	0.241858	0.177746	0.0175471	0.0703386	0.220112	0.711708	0.635559	0.186266	0.767005	0.773877	-0.0343106	0.920796	-0.226107	0.79826	0.104513	0.0460992	0.0855082	0.136021	0.130287	0.0316489	0.0509747	0.188349	0.270952	0.0601601	0.414893	0.769573	1.22419	1.17258	0.28484	0.458773	1.69514	2.43857	0.541441	0.3033541
1770	108.6286	96.36351	12.2651	0.568409	0.332239	0.4811	0.637	0.651892	0.677145	0.242368	0.781693	0.648004	0.0140247	0.532619	0.770255	0.625089	0.16691	0.706708	-0.105016	0.374449	0.711657	0.401886	-0.00360554	0.619682	0.313679	0.187061	0.0461428	0.0472767	0.215789	0.720115	0.615058	0.267371	0.733349	0.765727	0.0300852	0.916722	-0.214492	0.813502	0.126577	0.0498231	0.0786681	0.112082	0.145329	0.0319812	0.0592451	0.179982	0.282097	0.0607918	0.448408	0.708013	1.00874	1.30796	0.287831	0.533206	1.61984	2.53887	0.547126	0.2794619
1780	108.3225	96.13032	12.19222	0.55494	0.305883	0.483291	0.633239	0.663553	0.672478	0.256378	0.848574	0.615773	0.089347	0.544375	0.761339	0.598889	0.21036	0.698085	-0.101507	0.370761	0.724	0.394893	-0.0675017	0.552499	0.323857	0.168106	0.0187922	0.0483544	0.214156	0.757073	0.619112	0.26628	0.753978	0.768127	0.0220237	0.870648	-0.204826	0.818952	0.128765	0.0474431	0.0766058	0.1095	0.11779	0.0372796	0.0608823	0.184956	0.303072	0.0624717	0.426988	0.689452	0.985503	1.06011	0.335516	0.547941	1.6646	2.72764	0.562245	0.3005907
1790	112.209	100.0748	12.13422	0.539349	0.323248	0.510772	0.705038	0.661481	0.65394	0.243933	0.860533	0.614961	0.100125	0.536368	0.834016	0.609799	0.23041	0.703034	-0.0969364	0.385104	0.73295	0.429644	-0.0874699	0.55592	0.271463	0.154774	0.0205736	0.050218	0.24776	0.749208	0.629862	0.271621	0.8241	0.789987	0.0213287	0.880875	-0.241748	0.827667	0.132369	0.0495127	0.0800197	0.106904	0.116493	0.0316912	0.0602119	0.199195	0.294189	0.0617838	0.445614	0.720177	0.962132	1.04843	0.285221	0.541907	1.79276	2.6477	0.556054	0.3185404
1800	113.4055	101.2417	12.16375	0.567039	0.329223	0.518364	0.704761	0.672102	0.645675	0.249014	0.861657	0.698999	0.111545	0.546569	0.8367	0.621081	0.1998	0.668862	-0.069276	0.328156	0.716583	0.410065	-0.0842777	0.549259	0.281541	0.136952	0.0282205	0.0486779	0.231467	0.712702	0.624125	0.265525	0.801817	0.803594	0.019466	0.880652	-0.21803	0.827397	0.111219	0.0489913	0.0863499	0.102139	0.112871	0.0313575	0.0595779	0.197098	0.300482	0.0611333	0.440922	0.777149	0.919254	1.01584	0.282217	0.536201	1.77388	2.70434	0.550199	0.3092713
1810	112.6612	100.5755	12.08573	0.530671	0.272894	0.532429	0.707596	0.654497	0.642511	0.232245	0.864445	0.689605	0.0935111	0.549377	0.849435	0.645749	0.188359	0.668201	-0.0764435	0.353603	0.728436	0.374817	0.00708564	0.549823	0.272339	0.114649	-0.00295564	0.039171	0.233385	0.718652	0.612505	0.243673	0.765855	0.790325	0.0051233	0.876751	-0.228602	0.802434	0.103044	0.0525304	0.0840227	0.106794	0.129935	0.0340956	0.0529129	0.175048	0.310367	0.0542942	0.472774	0.756204	0.961142	1.16942	0.306861	0.476216	1.57544	2.7933	0.488648	0.3343659
1820	108.5482	96.65451	11.89366	0.529042	0.258337	0.547334	0.709196	0.647373	0.636865	0.227915	0.859594	0.672986	0.107994	0.585397	0.842777	0.615302	0.196044	0.652529	-0.0732073	0.369257	0.729041	0.369722	0.0559689	0.547385	0.302268	0.116044	-0.00450916	0.031043	0.241146	0.730639	0.601713	0.247889	0.748316	0.793235	0.0514934	0.875077	-0.27991	0.809303	0.113902	0.0511271	0.0752288	0.103941	0.139475	0.0331848	0.0514993	0.190624	0.302076	0.0528438	0.460144	0.677059	0.935466	1.25528	0.298663	0.463494	1.71562	2.71868	0.475594	0.4051727
1830	103.5498	91.68068	11.86912	0.528254	0.260153	0.531295	0.661206	0.650281	0.63732	0.234262	0.857956	0.674296	0.0667292	0.588086	0.844536	0.630236	0.176223	0.670221	-0.0710725	0.375151	0.758197	0.355374	0.058911	0.542697	0.289106	0.0875623	-0.0204424	0.00957966	0.248537	0.701103	0.583506	0.251116	0.749723	0.763608	0.0412924	0.887264	-0.278211	0.804344	0.0912547	0.0531045	0.0770666	0.097971	0.124406	0.0209395	0.0461823	0.197997	0.327459	0.0548747	0.47794	0.693599	0.881739	1.11966	0.188455	0.415641	1.78197	2.94713	0.493873	0.4152382
1840	106.3054	94.31936	11.98608	0.517797	0.274941	0.563992	0.652896	0.649363	0.618611	0.217181	0.851779	0.68706	0.0509678	0.619624	0.793721	0.642112	0.150851	0.694278	-0.0891801	0.400446	0.730993	0.338343	0.0557103	0.532166	0.294669	0.100913	-0.0365572	0.0470263	0.238232	0.712317	0.585735	0.23784	0.720869	0.764504	0.00794087	0.870758	-0.27139	0.790492	0.101491	0.0565539	0.0787791	0.0993565	0.136618	0.0214048	0.0548022	0.202396	0.293995	0.0560941	0.508985	0.709012	0.894209	1.22956	0.192643	0.49322	1.82157	2.64596	0.504847	0.3694039
1850	109.0307	96.83991	12.19082	0.533036	0.300185	0.55122	0.661709	0.653309	0.600227	0.215674	0.83708	0.684388	0.0662438	0.594965	0.805098	0.622906	0.130163	0.693175	-0.146463	0.415592	0.723529	0.333755	0.0127222	0.558018	0.308288	0.104961	-0.0467068	0.0640529	0.224968	0.721197	0.545532	0.255532	0.722708	0.747379	0.011112	0.892948	-0.195519	0.772079	0.124842	0.0489593	0.0875313	0.118889	0.132807	0.0250023	0.0497368	0.196751	0.285794	0.0545294	0.440633	0.787782	1.07	1.19526	0.22502	0.447631	1.77076	2.57215	0.490765	0.3010115
1860	114.3432	102.1656	12.17759	0.566137	0.304429	0.551781	0.663348	0.656064	0.615851	0.266747	0.839698	0.679241	0.0954921	0.557378	0.860455	0.63464	0.163279	0.71431	-0.109394	0.403988	0.711935	0.317839	0.0612398	0.554909	0.324859	0.135989	-0.0213465	0.0837194	0.225684	0.691762	0.524335	0.283504	0.718098	0.756355	-0.00331688	0.869487	-0.192631	0.770915	0.11305	0.0507062	0.0906545	0.122046	0.137546	0.0258943	0.0515114	0.169175	0.295991	0.056475	0.456355	0.81589	1.09842	1.23791	0.233049	0.463602	1.52258	2.66392	0.508275	0.3050225
1870	114.7057	102.5282	12.17759	0.565473	0.320978	0.50961	0.625634	0.649933	0.623739	0.287833	0.832066	0.700168	0.115706	0.567132	0.881774	0.645799	0.178048	0.741839	-0.0877846	0.448051	0.739581	0.339507	0.0443496	0.63569	0.314537	0.140564	-0.0316594	0.0748221	0.2194	0.690882	0.505916	0.262364	0.730106	0.760601	0.0210613	0.86524	-0.195169	0.758923	0.135084	0.0484907	0.0845713	0.139825	0.131536	0.0278095	0.0492607	0.181441	0.283059	0.0540075	0.436416	0.761141	1.25842	1.18382	0.250285	0.443346	1.63297	2.54753	0.486067	0.3050225
1880	116.4698	104.2122	12.25765	0.548918	0.324297	0.511821	0.611746	0.676647	0.621534	0.286039	0.831859	0.676709	0.105314	0.568727	0.875964	0.641559	0.176968	0.732538	-0.120477	0.417022	0.745472	0.346568	0.0561221	0.605844	0.246278	0.147405	-0.0282217	0.0759844	0.220205	0.656888	0.50412	0.283717	0.73978	0.756164	0.0491933	0.89205	-0.199298	0.751884	0.150919	0.0515544	0.0831519	0.14535	0.128794	0.0307918	0.0513584	0.177335	0.277158	0.0545072	0.46399	0.748367	1.30815	1.15914	0.277126	0.462226	1.59601	2.49442	0.490565	0.281554
1890	115.4646	103.2612	12.20339	0.577076	0.319567	0.502388	0.595976	0.68232	0.594461	0.292396	0.860018	0.69054	0.066945	0.561897	0.843084	0.641217	0.169157	0.695387	-0.0996945	0.417495	0.731572	0.33908	0.0584553	0.595001	0.196103	0.156264	-0.0499532	0.00491087	0.201303	0.677577	0.51963	0.360225	0.688222	0.757386	0.0486052	0.873907	-0.207459	0.74146	0.209238	0.0545734	0.0880211	0.13575	0.136336	0.0260181	0.0543659	0.17711	0.270126	0.0576991	0.49116	0.79219	1.22175	1.22702	0.234163	0.489293	1.59399	2.43114	0.519292	0.2972527
1900	110.1151	97.90988	12.20526	0.584026	0.328298	0.488598	0.621959	0.691736	0.617331	0.315607	0.861163	0.704527	0.0295697	0.566947	0.861519	0.648203	0.152175	0.78358	-0.0958771	0.422565	0.730256	0.33491	0.047647	0.599488	0.208353	0.136147	-0.044618	0.0095895	0.173377	0.689681	0.515157	0.336257	0.650368	0.767834	0.0472268	0.88766	-0.190374	0.778286	0.206233	0.0529263	0.0753394	0.141649	0.132221	0.0355474	0.0491897	0.171764	0.28686	0.0545029	0.476336	0.678054	1.27484	1.18999	0.319927	0.442707	1.54588	2.58174	0.490526	0.2966972
1910	119.4452	107.3743	12.07089	0.585661	0.323328	0.502313	0.61736	0.708938	0.616299	0.269663	0.856855	0.804936	0.0467079	0.554311	0.886874	0.654808	0.15595	0.790592	-0.077119	0.40799	0.738982	0.392089	0.0349321	0.591828	0.242233	0.157747	-0.0412433	0.00847246	0.174485	0.644231	0.503081	0.331287	0.714681	0.758404	0.0592671	0.911097	-0.221751	0.785577	0.196616	0.0542145	0.0722461	0.125569	0.135439	0.032865	0.0505023	0.175945	0.293842	0.059377	0.48793	0.650215	1.13012	1.21895	0.295785	0.454521	1.58351	2.64458	0.534393	0.3393652
1920	121.9053	109.8748	12.03055	0.569425	0.3201	0.516402	0.617557	0.707893	0.611905	0.271025	0.854369	0.750453	0.0418346	0.569042	0.872248	0.661401	0.16159	0.783354	-0.0789847	0.416102	0.723912	0.381606	0.0363437	0.571634	0.277139	0.148892	-0.0702959	-0.00440254	0.201717	0.676055	0.495086	0.332306	0.731597	0.781283	0.0735242	0.921098	-0.189815	0.791704	0.198499	0.0550612	0.0733744	0.12753	0.133451	0.0290511	0.0510544	0.186635	0.283538	0.0603043	0.495551	0.660369	1.14777	1.20106	0.26146	0.45949	1.67972	2.55184	0.542739	0.3533376
1930	122.3665	110.3546	12.01197	0.570636	0.296015	0.513524	0.641006	0.710213	0.624884	0.267515	0.847498	0.734591	0.0502505	0.603401	0.888478	0.658147	0.177392	0.782163	-0.0815377	0.475481	0.714613	0.367752	0.0363036	0.607471	0.21667	0.167067	-0.0558564	-0.0110159	0.19146	0.692006	0.470183	0.339514	0.729924	0.780935	0.0799819	0.922097	-0.19647	0.792126	0.174945	0.0537956	0.0790678	0.124599	0.14809	0.0283833	0.049881	0.182346	0.277021	0.0568168	0.48416	0.71161	1.12139	1.33281	0.25545	0.448929	1.64111	2.49319	0.511352	0.3599618
1940	119.3401	107.4303	11.90987	0.555032	0.301599	0.513604	0.650377	0.724483	0.631493	0.199186	0.841821	0.733977	0.0675389	0.594248	0.898145	0.670963	0.191027	0.791347	-0.12265	0.445035	0.701753	0.389769	0.0525979	0.619142	0.265266	0.15989	-0.0669491	-0.00982908	0.186904	0.697262	0.480031	0.359966	0.745833	0.787962	0.117454	0.933464	-0.208337	0.77736	0.191693	0.052846	0.0711686	0.146262	0.130161	0.0278823	0.0490005	0.181373	0.285493	0.0558139	0.475614	0.640518	1.31636	1.17145	0.250941	0.441004	1.63236	2.56943	0.502325	0.3986587
1950	114.524	102.5906	11.93339	0.568001	0.295627	0.506209	0.65051	0.723279	0.627482	0.224443	0.841958	0.736518	0.0656056	0.592074	0.893906	0.666933	0.194615	0.802131	-0.118001	0.440651	0.705256	0.39374	0.0655726	0.639566	0.267185	0.151821	-0.067354	-0.0151012	0.180727	0.692169	0.464168	0.363572	0.740809	0.793506	0.112938	0.935681	-0.212431	0.784098	0.187008	0.0496753	0.064978	0.133539	0.202857	0.0263573	0.0432086	0.165596	0.262829	0.0509589	0.447078	0.584802	1.20185	1.82572	0.237216	0.388877	1.49036	2.36546	0.45863	0.3893911
1960	115.3747	103.3898	11.98496	0.567571	0.271413	0.506147	0.648801	0.743623	0.659822	0.219182	0.854419	0.728715	0.0512915	0.556343	0.891339	0.665131	0.186547	0.771517	-0.102007	0.434656	0.715176	0.382074	0.0446067	0.54889	0.270721	0.164923	-0.0508748	-0.00203069	0.170486	0.704095	0.46928	0.443899	0.728714	0.771324	0.118335	0.932484	-0.173298	0.822701	0.189813	0.0613724	0.0802785	0.164984	0.164387	0.0261067	0.053383	0.178388	0.208143	0.0629583	0.552352	0.722506	1.48486	1.47948	0.234961	0.480447	1.60549	1.87329	0.566625	0.3698192
1970	118.3555	106.2601	12.0954	0.594935	0.274738	0.526968	0.669946	0.725256	0.671655	0.208809	0.839874	0.747109	0.0653908	0.5533	0.859534	0.660459	0.210585	0.748972	-0.103247	0.408036	0.726421	0.383054	0.0775589	0.546483	0.291596	0.17188	-0.050421	0.0259539	0.200957	0.687453	0.476392	0.410167	0.739042	0.774603	0.130107	0.928785	-0.160886	0.827195	0.177913	0.0599073	0.0819417	0.153332	0.185281	0.0251559	0.0521086	0.182684	0.203174	0.0564165	0.539165	0.737476	1.37999	1.66752	0.226404	0.468977	1.64415	1.82856	0.507748	0.3311488
1980	119.4066	107.2998	12.10682	0.592936	0.276355	0.517668	0.683035	0.722818	0.679443	0.211211	0.84902	0.731528	0.0815132	0.562939	0.853623	0.669208	0.269251	0.749194	-0.102532	0.418724	0.713955	0.391992	0.100389	0.54423	0.294764	0.160513	-0.037921	0.00472032	0.195109	0.710851	0.516377	0.39977	0.730808	0.778258	0.146913	0.928991	-0.140547	0.829982	0.174184	0.0619859	0.0817775	0.147828	0.174509	0.0304863	0.0493046	0.170799	0.226536	0.0567735	0.557873	0.735998	1.33045	1.57058	0.274377	0.443741	1.5372	2.03882	0.510961	0.3273893
