Iteration	Posterior	Likelihood	Prior	correlations[1]	correlations[2]	correlations[3]	correlations[4]	correlations[5]	correlations[6]	correlations[7]	correlations[8]	correlations[9]	correlations[10]	correlations[11]	correlations[12]	correlations[13]	correlations[14]	correlations[15]	correlations[16]	correlations[17]	correlations[18]	correlations[19]	correlations[20]	correlations[21]	correlations[22]	correlations[23]	correlations[24]	correlations[25]	correlations[26]	correlations[27]	correlations[28]	correlations[29]	correlations[30]	correlations[31]	correlations[32]	correlations[33]	correlations[34]	correlations[35]	correlations[36]	proportional_rates[1]	proportional_rates[2]	proportional_rates[3]	proportional_rates[4]	proportional_rates[5]	proportional_rates[6]	proportional_rates[7]	proportional_rates[8]	proportional_rates[9]	relative_rates[1]	relative_rates[2]	relative_rates[3]	relative_rates[4]	relative_rates[5]	relative_rates[6]	relative_rates[7]	relative_rates[8]	relative_rates[9]	sigma2
1740	128.502	116.336	12.16599	0.69736	0.605665	0.612976	0.613678	0.843679	0.619456	0.249498	0.897719	0.675781	0.273402	0.524646	0.80573	0.600042	0.294769	0.728432	0.143802	0.53224	0.769389	0.52275	0.0677717	0.739043	0.227684	0.332731	-0.0277296	0.0171103	0.349507	0.724393	0.541363	0.336423	0.732818	0.809332	0.128736	0.932887	-0.0993453	0.771009	0.210178	0.0624216	0.0758066	0.0952396	0.193958	0.0315651	0.0501428	0.163465	0.271238	0.0561629	0.561795	0.682259	0.857156	1.74562	0.284086	0.451286	1.47119	2.44114	0.505466	0.3085793
1750	122.2094	110.1582	12.0512	0.666342	0.594791	0.608753	0.643569	0.810196	0.586409	0.24589	0.879875	0.749823	0.18126	0.542192	0.802464	0.600956	0.252925	0.741389	0.109136	0.529024	0.753287	0.546316	0.0854753	0.735271	0.221872	0.310797	-0.0301865	0.0366553	0.347023	0.739628	0.563411	0.366865	0.763646	0.80663	0.107981	0.939735	-0.109372	0.787807	0.203103	0.0592552	0.0785661	0.0987065	0.188955	0.0396254	0.0519681	0.169416	0.2553	0.0582073	0.533297	0.707095	0.888358	1.7006	0.356628	0.467713	1.52474	2.2977	0.523866	0.3461151
1760	127.249	115.19	12.05899	0.672393	0.597818	0.61187	0.648848	0.811848	0.579866	0.2778	0.882769	0.78979	0.186767	0.541983	0.810383	0.630103	0.287008	0.779141	0.0967876	0.486015	0.752103	0.549496	0.108729	0.758266	0.242761	0.286274	-0.0247049	0.0268272	0.345806	0.726514	0.536826	0.382811	0.711294	0.820263	0.115914	0.930227	-0.155852	0.768094	0.181093	0.0564308	0.0796179	0.099519	0.191935	0.0347892	0.0562869	0.165333	0.257402	0.0586864	0.507878	0.716561	0.895671	1.72741	0.313103	0.506582	1.488	2.31662	0.528178	0.3434288
1770	126.3346	114.211	12.12361	0.692112	0.598852	0.605467	0.644157	0.798847	0.570294	0.274651	0.88183	0.790438	0.226682	0.562067	0.811399	0.649964	0.288647	0.813596	0.114209	0.52813	0.76907	0.545486	0.200418	0.759477	0.243409	0.277034	-0.0357397	0.0216779	0.340825	0.730472	0.557892	0.376542	0.708627	0.83059	0.118032	0.935708	-0.152492	0.776605	0.183669	0.0553286	0.0780628	0.098566	0.191267	0.0330795	0.0551875	0.175051	0.25452	0.0589379	0.497957	0.702565	0.887094	1.7214	0.297715	0.496688	1.57546	2.29068	0.530441	0.3219392
1780	117.6807	105.6758	12.00492	0.70111	0.576926	0.604178	0.646427	0.799931	0.566333	0.270706	0.863817	0.781772	0.204613	0.590852	0.82388	0.646498	0.302784	0.834927	0.031312	0.5224	0.701635	0.530455	0.158567	0.731424	0.262881	0.281467	-0.0427102	0.0285397	0.351051	0.747498	0.571318	0.315082	0.740725	0.840104	0.138122	0.921329	-0.166135	0.761595	0.196973	0.0546805	0.0948053	0.0974115	0.189026	0.032692	0.0545411	0.173001	0.250753	0.0530898	0.492125	0.853247	0.876703	1.70124	0.294228	0.49087	1.55701	2.25678	0.477808	0.3625104
1790	118.1389	106.1116	12.02724	0.698921	0.572365	0.600673	0.641135	0.810392	0.562618	0.281151	0.888101	0.774379	0.168377	0.597709	0.81817	0.643477	0.347546	0.766267	0.0252528	0.505981	0.712457	0.569626	0.137682	0.727321	0.193075	0.322257	0.0247309	0.0349557	0.360496	0.748987	0.586096	0.305451	0.751758	0.841073	0.128178	0.931675	-0.185184	0.760992	0.204667	0.0540271	0.0806674	0.118796	0.19762	0.0323014	0.0538894	0.162487	0.247757	0.0524554	0.486244	0.726006	1.06916	1.77858	0.290712	0.485004	1.46238	2.22981	0.472099	0.3545096
1800	123.6746	111.5834	12.09123	0.707532	0.574064	0.650114	0.618708	0.841454	0.5958	0.270269	0.879559	0.757329	0.157405	0.598983	0.827685	0.638123	0.339021	0.745862	0.0270095	0.518086	0.721017	0.572688	0.136039	0.69728	0.205056	0.31046	0.00997724	0.0509572	0.345736	0.763643	0.591961	0.295027	0.773184	0.832173	0.157224	0.946295	-0.192476	0.786325	0.217959	0.0492136	0.0846891	0.107445	0.182351	0.0368842	0.0538495	0.150457	0.282695	0.0524166	0.442923	0.762202	0.967001	1.64116	0.331957	0.484645	1.35411	2.54425	0.471749	0.3325324
1810	124.358	112.21	12.14803	0.69656	0.597062	0.642214	0.618632	0.83446	0.616547	0.258987	0.876328	0.752479	0.180136	0.605325	0.813318	0.647951	0.336392	0.744997	0.0760551	0.540095	0.734374	0.566317	0.160174	0.662494	0.212779	0.289113	0.0105327	0.0742085	0.353132	0.759916	0.593448	0.296235	0.748513	0.828631	0.170093	0.946403	-0.18567	0.802496	0.211895	0.0563667	0.0949505	0.0915056	0.167266	0.033341	0.0603742	0.174572	0.262856	0.0587677	0.5073	0.854555	0.823551	1.5054	0.300069	0.543367	1.57115	2.3657	0.528909	0.314172
1820	125.0378	113.0824	11.95544	0.683985	0.594839	0.614776	0.595806	0.820274	0.628348	0.256914	0.871817	0.805139	0.179271	0.583123	0.822903	0.666508	0.334856	0.738454	0.0697224	0.503956	0.729997	0.566931	0.19595	0.633239	0.217261	0.290469	0.0210632	0.0551701	0.346778	0.761777	0.625611	0.263382	0.750228	0.827261	0.170375	0.952339	-0.186689	0.796588	0.204399	0.052178	0.0930045	0.0914525	0.157228	0.0381337	0.0567509	0.169302	0.276797	0.0651531	0.469602	0.837041	0.823073	1.41505	0.343204	0.510758	1.52372	2.49117	0.586378	0.380899
1830	123.1697	111.2143	11.95544	0.695249	0.617991	0.608509	0.662059	0.810164	0.624786	0.236831	0.870108	0.789097	0.174111	0.642511	0.808846	0.673248	0.32725	0.714691	0.0451926	0.569298	0.7329	0.564963	0.124538	0.666373	0.281487	0.279607	0.0474454	0.0672236	0.337173	0.762167	0.619936	0.291383	0.753287	0.822201	0.174322	0.945878	-0.173937	0.797744	0.209108	0.0486644	0.0881313	0.102232	0.128694	0.0290393	0.0563522	0.160431	0.324716	0.0617392	0.43798	0.793182	0.920092	1.15825	0.261354	0.50717	1.44388	2.92244	0.555653	0.380899
1840	126.1209	113.938	12.18292	0.681545	0.592341	0.610722	0.667557	0.82053	0.628318	0.234066	0.854963	0.778896	0.170299	0.649677	0.81147	0.652457	0.326059	0.724572	0.00332156	0.485342	0.73637	0.534242	0.124268	0.697049	0.290807	0.285426	0.0291702	0.0768577	0.260727	0.779847	0.626686	0.354349	0.76724	0.835577	0.177965	0.923733	-0.100253	0.803539	0.211502	0.053994	0.0977832	0.113269	0.152394	0.0322196	0.0581058	0.178001	0.248413	0.0658195	0.485946	0.880049	1.01942	1.37155	0.289977	0.522952	1.60201	2.23572	0.592376	0.3034001
1850	125.9724	113.8105	12.16193	0.673024	0.593967	0.594922	0.631308	0.823395	0.599794	0.254367	0.847443	0.764291	0.219227	0.639256	0.830701	0.600789	0.322773	0.740606	0.0364124	0.462287	0.73125	0.526701	0.147961	0.690247	0.362653	0.296498	-0.0152905	0.102403	0.281455	0.790453	0.60481	0.321742	0.781618	0.80655	0.183345	0.95516	-0.141055	0.821817	0.174762	0.059647	0.100146	0.116007	0.156077	0.0370603	0.0595101	0.209733	0.195777	0.0660424	0.536823	0.901318	1.04406	1.4047	0.333543	0.535591	1.88759	1.76199	0.594381	0.3098344
1860	123.7636	111.6818	12.08179	0.712029	0.61081	0.569957	0.644652	0.81093	0.595923	0.187153	0.851213	0.773158	0.218212	0.622425	0.831659	0.679587	0.284782	0.753101	0.0489826	0.474856	0.732916	0.530969	0.182623	0.658523	0.344431	0.298297	-0.0487823	0.163722	0.303859	0.800402	0.654138	0.287582	0.77961	0.823092	0.163897	0.944885	-0.161835	0.821023	0.139003	0.0560899	0.0926118	0.106368	0.168892	0.0276526	0.0570093	0.202707	0.22484	0.06383	0.504809	0.833506	0.957309	1.52003	0.248874	0.513084	1.82436	2.02356	0.57447	0.3356866
1870	115.9905	103.9977	11.99287	0.711808	0.600825	0.580427	0.636911	0.80197	0.603825	0.193904	0.843814	0.794308	0.235936	0.616026	0.835237	0.64581	0.354135	0.77807	0.0486672	0.463372	0.742847	0.561274	0.272868	0.676683	0.33421	0.304366	-0.036656	0.136305	0.282495	0.800912	0.651893	0.257193	0.777528	0.830804	0.173921	0.917124	-0.162312	0.812826	0.126895	0.0544893	0.103419	0.0966664	0.152163	0.0300348	0.0553825	0.196922	0.248914	0.0620086	0.490404	0.93077	0.869998	1.36947	0.270313	0.498442	1.7723	2.24023	0.558077	0.3669042
1880	123.7029	111.7084	11.99456	0.738993	0.617736	0.595456	0.638942	0.814399	0.614499	0.260368	0.876871	0.814836	0.237393	0.620925	0.875585	0.673659	0.361358	0.772509	0.0481342	0.480772	0.733423	0.56265	0.220082	0.667642	0.322883	0.312331	-0.0612026	0.131153	0.301686	0.77274	0.612312	0.239024	0.720403	0.823665	0.167853	0.926121	-0.141914	0.844907	0.116303	0.0611046	0.0800993	0.0959147	0.170636	0.0364049	0.0621062	0.225191	0.199007	0.0695367	0.549941	0.720893	0.863232	1.53573	0.327645	0.558955	2.02672	1.79106	0.62583	0.366283
1890	124.3562	112.3051	12.05111	0.746896	0.568868	0.601726	0.646864	0.832522	0.611426	0.271688	0.852766	0.811993	0.222676	0.624442	0.858758	0.690544	0.340089	0.779658	0.0838013	0.484326	0.753124	0.537696	0.215821	0.683997	0.32093	0.289722	-0.0628942	0.124907	0.296686	0.722459	0.638788	0.195297	0.730566	0.831423	0.179159	0.951583	-0.0977373	0.828106	0.140319	0.060964	0.0883002	0.112218	0.160611	0.0308233	0.0619633	0.224673	0.191413	0.0690347	0.548676	0.794702	1.00996	1.4455	0.27741	0.557669	2.02205	1.72271	0.621313	0.3461448
1900	124.0279	111.9088	12.11906	0.759215	0.628575	0.587938	0.719083	0.828669	0.632898	0.310329	0.855974	0.838801	0.230267	0.639129	0.848279	0.673683	0.347168	0.790397	0.0889344	0.471262	0.739255	0.566699	0.219264	0.693529	0.361488	0.26658	-0.039787	0.071018	0.274506	0.740456	0.595551	0.269398	0.727256	0.819554	0.173784	0.940679	-0.106861	0.812695	0.177066	0.0572826	0.0901345	0.109288	0.162094	0.0384713	0.0632505	0.172448	0.236562	0.0704689	0.515543	0.811211	0.983595	1.45885	0.346242	0.569254	1.55203	2.12906	0.63422	0.3234066
1910	126.6044	114.43	12.17436	0.759548	0.617608	0.575404	0.711178	0.817898	0.627233	0.357193	0.871862	0.757258	0.233473	0.629463	0.835531	0.692187	0.394721	0.808416	0.101759	0.480968	0.729343	0.547115	0.222485	0.704901	0.415548	0.285893	-0.0236707	0.190241	0.266447	0.767316	0.580064	0.294972	0.719478	0.825516	0.139792	0.917275	-0.135962	0.826036	0.222259	0.057966	0.0912099	0.113631	0.164028	0.0273893	0.0559527	0.179129	0.239384	0.0713096	0.521694	0.820889	1.02268	1.47625	0.246504	0.503574	1.61216	2.15446	0.641787	0.3060073
1920	123.0304	110.9104	12.11998	0.745492	0.616556	0.540205	0.743397	0.832843	0.65735	0.326347	0.869065	0.758962	0.247068	0.596906	0.830368	0.646047	0.394837	0.823022	0.0771643	0.42938	0.707005	0.541173	0.180967	0.720915	0.472596	0.304561	-0.0539638	0.210164	0.255558	0.719839	0.590631	0.297097	0.727662	0.823239	0.130123	0.924222	-0.124485	0.826535	0.265221	0.0575195	0.0905074	0.1112	0.162765	0.0364365	0.0555217	0.177749	0.23754	0.0707604	0.517676	0.814567	1.0008	1.46488	0.327929	0.499696	1.59974	2.13786	0.636843	0.3231101
1930	126.5241	114.3873	12.13684	0.751326	0.664109	0.5412	0.697822	0.844678	0.657526	0.333973	0.882271	0.734135	0.269191	0.614164	0.830317	0.672273	0.308491	0.793888	0.0874475	0.426189	0.706037	0.569658	0.176672	0.710771	0.489212	0.345167	-0.050567	0.191789	0.27566	0.755052	0.580276	0.314189	0.782925	0.82772	0.125059	0.926363	-0.114362	0.835856	0.261602	0.0534023	0.0824369	0.0993985	0.188818	0.0332836	0.0563431	0.180686	0.239936	0.0656953	0.48062	0.741932	0.894586	1.69936	0.299553	0.507088	1.62618	2.15942	0.591258	0.317707
1940	129.3039	117.2518	12.05205	0.724943	0.661855	0.560546	0.686628	0.828484	0.648944	0.346764	0.865628	0.71898	0.266583	0.600608	0.837994	0.675415	0.281743	0.769461	0.0934791	0.452766	0.704889	0.580261	0.192177	0.696296	0.444286	0.322844	-0.0462982	0.190385	0.287591	0.756062	0.514571	0.319917	0.772292	0.824638	0.181812	0.937454	-0.117294	0.797641	0.261401	0.0590366	0.0824959	0.0994697	0.188953	0.0333074	0.0563834	0.180816	0.233796	0.0657424	0.531329	0.742463	0.895227	1.70058	0.299767	0.507451	1.62734	2.10416	0.591681	0.3458194
1950	122.8335	110.7171	12.11638	0.751722	0.664142	0.574101	0.682676	0.834718	0.632781	0.367094	0.87945	0.691664	0.267697	0.594572	0.839501	0.676231	0.347203	0.755813	0.0890975	0.421096	0.714906	0.569775	0.217443	0.714066	0.452665	0.320254	-0.0326051	0.129453	0.272942	0.751868	0.518626	0.312899	0.712995	0.808344	0.133538	0.936052	-0.0811593	0.78413	0.267795	0.0602304	0.0901219	0.101481	0.188987	0.0305149	0.0575236	0.165964	0.238105	0.0670718	0.542074	0.811097	0.91333	1.70088	0.274634	0.517712	1.49368	2.14295	0.603646	0.3242758
1960	126.3202	114.2999	12.02023	0.771834	0.677145	0.562784	0.707176	0.82404	0.638156	0.37683	0.868219	0.696536	0.282438	0.595845	0.806792	0.666117	0.40271	0.768904	0.161386	0.420041	0.726909	0.550107	0.209125	0.731132	0.482982	0.336222	-0.0407038	0.126538	0.285504	0.702558	0.572059	0.291797	0.733791	0.797723	0.12719	0.92906	-0.060414	0.816145	0.25095	0.0570222	0.0853214	0.0915395	0.177416	0.0352484	0.0544595	0.174103	0.261391	0.0634991	0.513199	0.767893	0.823856	1.59674	0.317236	0.490136	1.56693	2.35252	0.571492	0.3570023
1970	128.0722	115.9683	12.10392	0.779982	0.694019	0.554735	0.714819	0.803253	0.629252	0.388419	0.871368	0.697209	0.276098	0.601181	0.797644	0.672104	0.421634	0.781093	0.169887	0.390762	0.719972	0.543106	0.203135	0.719319	0.446955	0.336024	-0.0373299	0.11841	0.297482	0.710714	0.572908	0.324986	0.741317	0.820578	0.123028	0.941396	-0.0607805	0.817165	0.251523	0.0569252	0.0780783	0.0993473	0.177949	0.0351885	0.0543669	0.173807	0.260947	0.0633911	0.512327	0.702705	0.894126	1.60154	0.316697	0.489302	1.56426	2.34852	0.57052	0.3283393
1980	127.3067	115.1221	12.18466	0.781974	0.646246	0.546026	0.698751	0.804229	0.63364	0.40968	0.878348	0.712247	0.276952	0.624608	0.804468	0.662533	0.440597	0.778449	0.155673	0.399425	0.699507	0.536501	0.16784	0.709832	0.423092	0.288591	-0.0423001	0.142648	0.29011	0.706554	0.57958	0.33914	0.75034	0.833804	0.155964	0.941444	-0.0663697	0.818492	0.263376	0.0575957	0.0777403	0.0835181	0.158935	0.042147	0.0541316	0.173055	0.289761	0.0631167	0.518361	0.699663	0.751663	1.43042	0.379323	0.487184	1.55749	2.60785	0.56805	0.3028728
